pairs	GCdiff	k3dist	k6dist	Homology	Predictions	InfProbabilities
49641--k141_262468||full.fasta:concatenated_Sample_49624_47.fasta	-1.6432920696251827	0.3413923421012335	0.4525144126957877	0	0	0.2437055414384999
49633--k141_269630||full.fasta:concatenated_Sample_49632_12.fasta	-0.5929624582646369	0.1667112322577688	0.3747925315219977	0	1	0.9499187500360292
49633--k141_269630||full.fasta:concatenated_Sample_49632_5.1.fasta	-11.883084104814934	0.1218837117249982	0.3479852062915319	0	1	0.9930495521792736
49633--k141_269630||full.fasta:concatenated_49633-contigs.fasta	-0.7619961166173042	0.2886393676793721	0.4196708345287686	0	1	0.5150644683696061
49633--k141_269630||full.fasta:concatenated_Sample_49624_12.fasta	-15.36150862982032	0.2320613614410939	0.4039877717033657	0	1	0.9895484123818704
49633--k141_269630||full.fasta:concatenated_Sample_49624_46.fasta	-10.07172056952217	0.123557047975417	0.3571891681755293	0	1	0.9921738960742376
49633--k141_269630||full.fasta:concatenated_49628-contigs.fasta	-1.5179164636682216	0.305596358596983	0.4250772657575373	0	1	0.5883213099782546
49633--k141_269630||full.fasta:concatenated_Sample_49628_11.fasta	-15.329124153435169	0.2311801747375502	0.4030345183438363	0	1	0.9977439211699598
49633--k141_269630||full.fasta:concatenated_Sample_49625_12.fasta	3.164842849337255	0.1920173478984335	0.3978561180244636	0	0	0.1470149010997205
49633--k141_269630||full.fasta:concatenated_49624-contigs.fasta	-1.2450204572884118	0.304624444216795	0.4249386169619539	0	0	0.3010065643028193
49633--k141_269630||full.fasta:concatenated_Sample_49624_47.fasta	-12.052980224636336	0.2505142822618057	0.4068346362929892	0	1	0.9836845440711056
49641--k141_111909||full.fasta:concatenated_Sample_49632_12.fasta	6.068152539264361	0.3992481702335456	0.4615907177986523	0	0	0.0081038292181557
49641--k141_111909||full.fasta:concatenated_Sample_49632_5.1.fasta	-5.221969107285936	0.4303180318366968	0.4544296166388863	0	0	0.3280136047782388
49641--k141_111909||full.fasta:concatenated_49633-contigs.fasta	5.8991188809116935	0.4217971251308782	0.4749017070444951	0	0	0.1593600196638219
49641--k141_111909||full.fasta:concatenated_Sample_49624_12.fasta	-8.700393632291323	0.3818349477033824	0.4546023919993904	0	1	0.5875982211352524
49641--k141_111909||full.fasta:concatenated_Sample_49624_46.fasta	-3.410605571993173	0.4409948879181415	0.4644412660423354	0	1	0.7913997431297302
49641--k141_111909||full.fasta:concatenated_49628-contigs.fasta	5.143198533860776	0.4277829848509754	0.4770818466835537	0	1	0.8458871278309054
49641--k141_111909||full.fasta:concatenated_Sample_49628_11.fasta	-8.66800915590617	0.3806474655836313	0.4540018835859725	0	0	0.4922357602051557
49641--k141_111909||full.fasta:concatenated_Sample_49625_12.fasta	9.825957846866253	0.436531212478901	0.4584227313480917	0	0	0.0011336381365575
49641--k141_111909||full.fasta:concatenated_49624-contigs.fasta	5.416094540240586	0.425610485537928	0.476317234506758	0	1	0.8458871278309054
49641--k141_111909||full.fasta:concatenated_Sample_49624_47.fasta	-5.391865227107338	0.4498478380316896	0.4696554472162665	0	1	0.744977177755078
49641--k141_217680||full.fasta:concatenated_Sample_49632_12.fasta	25.05289455519207	0.605482529057426	0.5219531973282051	0	0	5.3625851839594816e-05
49641--k141_217680||full.fasta:concatenated_Sample_49632_5.1.fasta	13.762772908641772	0.4499010865134751	0.4559736056062619	0	0	0.0001847549907363
49641--k141_217680||full.fasta:concatenated_49633-contigs.fasta	24.8838608968394	0.6586307136456021	0.5258030197720457	0	0	9.30787724053698e-05
49641--k141_217680||full.fasta:concatenated_Sample_49624_12.fasta	10.284348383636384	0.3176540955458046	0.3981667817811575	0	0	0.0017510499751235
49641--k141_217680||full.fasta:concatenated_Sample_49624_46.fasta	15.574136443934536	0.46970687224857	0.4696759310605991	0	0	0.0045044153371248
49641--k141_217680||full.fasta:concatenated_49628-contigs.fasta	24.127940549788484	0.6629898082700983	0.5292906424513424	0	0	9.30787724053698e-05
49641--k141_217680||full.fasta:concatenated_Sample_49628_11.fasta	10.316732860021538	0.3167459943715491	0.3973716664728487	0	0	0.000644889097731
49641--k141_217680||full.fasta:concatenated_Sample_49625_12.fasta	28.81069986279396	0.5306981360324856	0.5046811460149774	0	0	9.02036535772164e-06
49641--k141_217680||full.fasta:concatenated_49624-contigs.fasta	24.400836556168297	0.6634541597608786	0.5298312523317519	0	0	9.30787724053698e-05
49641--k141_217680||full.fasta:concatenated_Sample_49624_47.fasta	13.59287678882037	0.2645298278701961	0.3732763613263193	0	0	0.0787074644009487
49629--k141_119488.fasta:concatenated_Sample_49632_12.fasta	24.896876359889035	0.3578925623856586	0.4300626354494193	0	0	0.0001440085147302
49629--k141_119488.fasta:concatenated_Sample_49632_5.1.fasta	13.606754713338738	0.3702991370933296	0.4397820919864575	0	0	0.0004541616419994
49629--k141_119488.fasta:concatenated_49633-contigs.fasta	24.727842701536368	0.5057137477715448	0.4635163496250948	0	0	0.0008536897315563
49629--k141_119488.fasta:concatenated_Sample_49624_12.fasta	10.12833018833335	0.5224079299820331	0.484975363745684	0	0	0.0011538371773272
49629--k141_119488.fasta:concatenated_Sample_49624_46.fasta	15.4181182486315	0.3683771101322807	0.4433135311128657	0	0	0.0007640120106027
49629--k141_119488.fasta:concatenated_49628-contigs.fasta	23.97192235448545	0.5230853103656753	0.4686166219569859	0	0	0.0006281051262612
49629--k141_119488.fasta:concatenated_Sample_49628_11.fasta	10.160714664718505	0.5228473948005986	0.4848007211154098	0	0	0.0008844905612725
49629--k141_119488.fasta:concatenated_Sample_49625_12.fasta	28.654681667490927	0.422361579801853	0.461159561530244	0	0	0.0009024251006583
49629--k141_119488.fasta:concatenated_49624-contigs.fasta	24.24481836086526	0.5162990719299146	0.4662272550832179	0	0	0.0009543941716008
49629--k141_119488.fasta:concatenated_Sample_49624_47.fasta	13.436858593517336	0.4060880509633334	0.4320219060470512	0	0	0.0006190522215405
49641--k141_148580||full.fasta:concatenated_Sample_49632_12.fasta	19.27541647134224	0.6359853927974941	0.5554811545253562	0	0	0.0001005881554749
49641--k141_148580||full.fasta:concatenated_Sample_49632_5.1.fasta	7.985294824791943	0.6409461975885753	0.5763967790333376	0	0	0.0009550373361742
49641--k141_148580||full.fasta:concatenated_49633-contigs.fasta	19.106382812989573	0.458100991461271	0.4822123951329182	0	0	0.0014221711089565
49641--k141_148580||full.fasta:concatenated_Sample_49624_12.fasta	4.506870299786556	0.4319917140011992	0.4664037340718222	0	0	0.2500414494560533
49641--k141_148580||full.fasta:concatenated_Sample_49624_46.fasta	9.796658360084706	0.6665083743973703	0.5816515869349391	0	0	0.0009550373361742
49641--k141_148580||full.fasta:concatenated_49628-contigs.fasta	18.350462465938655	0.4397633647489422	0.4751795129312592	0	0	0.0045184161529374
49641--k141_148580||full.fasta:concatenated_Sample_49628_11.fasta	4.53925477617171	0.4317486146393526	0.4663749366914157	0	0	0.3870799840953284
49641--k141_148580||full.fasta:concatenated_Sample_49625_12.fasta	23.03322177894413	0.5913342933387853	0.5292977905597517	0	0	5.7371255462062125e-05
49641--k141_148580||full.fasta:concatenated_49624-contigs.fasta	18.623358472318465	0.4437432465097842	0.4766392445826915	0	0	0.0045184161529374
49641--k141_148580||full.fasta:concatenated_Sample_49624_47.fasta	7.815398704970541	0.4895277100381417	0.4928250806172801	0	0	0.003358191459508
concatenated_49624_vRhyme_bin_21.fasta:concatenated_Sample_49632_12.fasta	-1.4392315114235998	0.174215233047829	0.2763733354905283	0	0	0.1205779867872585
concatenated_49624_vRhyme_bin_21.fasta:concatenated_Sample_49632_5.1.fasta	-12.729353157973897	0.1333928986851709	0.2912433501796401	0	0	0.1279110448913947
concatenated_49624_vRhyme_bin_21.fasta:concatenated_49633-contigs.fasta	-1.608265169776267	0.3485042291458163	0.3991052594738151	0	0	0.1292273893044715
concatenated_49624_vRhyme_bin_21.fasta:concatenated_Sample_49624_12.fasta	-16.207777682979284	0.2722421198220486	0.3644824759766516	0	1	0.6039917986201588
concatenated_49624_vRhyme_bin_21.fasta:concatenated_Sample_49624_46.fasta	-10.917989622681134	0.1406994545409592	0.2975998424113293	0	0	0.1427127692404574
concatenated_49624_vRhyme_bin_21.fasta:concatenated_49628-contigs.fasta	-2.3641855168271846	0.3777767156759917	0.4173069414649498	0	0	0.0145948133474648
concatenated_49624_vRhyme_bin_21.fasta:concatenated_Sample_49628_11.fasta	-16.17539320659413	0.2717195648919307	0.363676449938334	0	1	0.72523497402668
concatenated_49624_vRhyme_bin_21.fasta:concatenated_Sample_49625_12.fasta	2.318573796178292	0.2340059766706406	0.3072969482029506	0	0	0.4313554769230261
concatenated_49624_vRhyme_bin_21.fasta:concatenated_49624-contigs.fasta	-2.0912895104473748	0.3712035318960432	0.4126553379064452	0	0	0.0768049000152016
concatenated_49624_vRhyme_bin_21.fasta:concatenated_Sample_49624_47.fasta	-12.8992492777953	0.1523452701309763	0.2786982829496124	0	1	0.8614354952194898
49641--k141_89065||full.fasta:concatenated_Sample_49632_12.fasta	16.67270493974135	0.2648516374127327	0.3739710875174151	0	0	0.0151954005184121
49641--k141_89065||full.fasta:concatenated_Sample_49632_5.1.fasta	5.382583293191054	0.1204835052760627	0.2574263820235987	0	0	0.0123625258350465
49641--k141_89065||full.fasta:concatenated_49633-contigs.fasta	16.503671281388684	0.3503983596082385	0.4068214118539204	0	0	0.0001526599405922
49641--k141_89065||full.fasta:concatenated_Sample_49624_12.fasta	1.9041587681856669	0.0967595159218865	0.2340817634439105	0	0	0.0006941962581931
49641--k141_89065||full.fasta:concatenated_Sample_49624_46.fasta	7.193946828483817	0.1475892958331135	0.2859246998434945	0	0	0.0304156989597837
49641--k141_89065||full.fasta:concatenated_49628-contigs.fasta	15.747750934337766	0.3679028517860954	0.4176291916578955	0	0	0.0001477355395078
49641--k141_89065||full.fasta:concatenated_Sample_49628_11.fasta	1.9365432445708208	0.0966051450787977	0.232823236455645	0	0	0.0009223492581271
49641--k141_89065||full.fasta:concatenated_Sample_49625_12.fasta	20.430510247343243	0.2225451045353504	0.3577600215710654	0	0	0.1427005562082959
49641--k141_89065||full.fasta:concatenated_49624-contigs.fasta	16.020646940717576	0.3671800564627546	0.4169069021983849	0	0	0.0001477355395078
49641--k141_89065||full.fasta:concatenated_Sample_49624_47.fasta	5.212687173369652	0.1738371125568603	0.3088029042541813	0	0	0.056773078230899
49641--k141_133180||full.fasta:concatenated_Sample_49632_12.fasta	-3.9929402301563854	0.4977831718701589	0.4738324676342598	0	0	0.106240413337697
49641--k141_133180||full.fasta:concatenated_Sample_49632_5.1.fasta	-15.283061876706682	0.4502486006418651	0.4843242498027106	0	1	0.9964128707535412
49641--k141_133180||full.fasta:concatenated_49633-contigs.fasta	-4.161973888509053	0.5914643381166432	0.5229510795327805	0	0	0.0652028842653419
49641--k141_133180||full.fasta:concatenated_Sample_49624_12.fasta	-18.76148640171207	0.5950545150086891	0.5236868094653315	0	0	0.0005562466569237
49641--k141_133180||full.fasta:concatenated_Sample_49624_46.fasta	-13.47169834141392	0.4536416082525751	0.4677075225279263	0	1	0.9937895520476272
49641--k141_133180||full.fasta:concatenated_49628-contigs.fasta	-4.91789423555997	0.6085529924258652	0.5296778257009517	0	0	0.2641166543511148
49641--k141_133180||full.fasta:concatenated_Sample_49628_11.fasta	-18.729101925326916	0.5949507724503171	0.522961461721065	0	0	0.0005562466569237
49641--k141_133180||full.fasta:concatenated_Sample_49625_12.fasta	-0.2351349225544936	0.515984700803496	0.480508171909537	0	0	0.2117316957229082
49641--k141_133180||full.fasta:concatenated_49624-contigs.fasta	-4.64499822918016	0.6020766169748056	0.5278238176046863	0	0	0.0652028842653419
49641--k141_133180||full.fasta:concatenated_Sample_49624_47.fasta	-15.452957996528085	0.4050360829211076	0.4623991008298005	0	1	0.9998846390310716
