Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality
SM,235560,Contig_53407.fasta,0.017168425718472376,1.0370294304495476e-05,0.4997577519379845
SM,235560,Contig_1062202.fasta,0.016013229713988004,8.677921998330387e-06,0.49879110251450676
SM,235560,Contig_422644.fasta,0.02115089341425475,1.580269843784527e-05,0.5007281553398059
SM,235560,Contig_991144.fasta,0.01858363090320656,1.1952654890568387e-05,0.5002424830261881
SM,235560,Contig_500942.fasta,0.017267818904448742,1.0220660423645352e-05,0.5
SM,235560,Contig_553943.fasta,0.017278207405792608,1.0207387237273023e-05,0.4997577519379845
SM,235560,Contig_137361.fasta,0.01725321519033989,1.0368663561997331e-05,0.5
SM,235560,Contig_551233.fasta,0.015915522160881358,8.79316021035933e-06,0.4997577519379845
SM,235560,Contig_54682.fasta,0.010507396551052026,3.7448998190518755e-06,0.4947242206235012
SM,235560,Contig_53743.fasta,0.018494379343964654,1.2041187413897798e-05,0.5002424830261881
SM,235560,Contig_138130.fasta,0.013266770867254325,5.989081921643454e-06,0.49806856591018833
SM,235560,Contig_59389.fasta,0.02108223246440957,1.5984783833200018e-05,0.5007281553398059
SM,235560,Contig_1194793.fasta,0.022612971868868077,1.785752876785408e-05,0.5009713453132588
SM,235560,Contig_62383.fasta,0.014644930275195839,7.212574870834509e-06,0.49927395934172314
SM,235560,Contig_58030.fasta,0.01592600008358014,8.688342571812396e-06,0.4997577519379845
SM,235560,Contig_930757.fasta,0.021191732062512805,1.5766281607364616e-05,0.5004852013585638
SM,235560,Contig_368431.fasta,0.013187716222116166,5.94685412138911e-06,0.49855002416626387
SM,235560,Contig_990245.fasta,0.018514656895592684,1.2061388490268516e-05,0.5
SM,235560,Contig_985135.fasta,0.014677455717770278,7.2824021022588695e-06,0.49903241412675375
SM,235560,Contig_368201.fasta,0.01335247876676619,6.046513599173629e-06,0.49830917874396136
SM,235560,Contig_136281.fasta,0.011977228526312224,4.685612660164596e-06,0.49662975445353874
SM,235560,Contig_547390.fasta,0.01849889345765569,1.1912939146443752e-05,0.5002424830261881
SM,235560,Contig_369244.fasta,0.01699026583439901,1.0348127070306666e-05,0.49951573849878933
SM,235560,Contig_4654.fasta,0.017221040583260797,1.024367632883145e-05,0.4997577519379845
SM,235560,Contig_57750.fasta,0.010579198938782564,3.743518839155227e-06,0.49543707973102785
SM,235560,Contig_370786.fasta,0.01587775214196764,8.839039814971449e-06,0.4997577519379845
SM,235560,Contig_552788.fasta,0.010443953727366243,3.6796292888311255e-06,0.4933046389287422
SM,235560,Contig_372448.fasta,0.01456177223600783,7.267253717010954e-06,0.49879110251450676
SM,235560,Contig_499703.fasta,0.01318476228776888,6.007236103635108e-06,0.49734811957569913
SM,235560,Contig_62226.fasta,0.013225800822242709,5.816695546828811e-06,0.49758803666184276
SM,235560,Contig_368906.fasta,0.022490003544513738,1.7877170748502287e-05,0.5009713453132588
SM,235560,Contig_543263.fasta,0.01729647826776209,1.033163967957848e-05,0.4997577519379845
SM,235560,Contig_551403.fasta,0.013091936945767825,5.983565484671307e-06,0.49734811957569913
SM,235560,Contig_423759.fasta,0.011846620129407279,4.756213039797756e-06,0.49758803666184276
SM,235560,Contig_310330.fasta,0.017177210505123573,1.0483166916845428e-05,0.4997577519379845
SM,235560,Contig_61150.fasta,0.013057580603724073,5.94162246406217e-06,0.49782818532818535
SM,235560,Contig_500731.fasta,0.018592295620964518,1.177206832073903e-05,0.4997577519379845
SM,235560,Contig_710339.fasta,0.010580325849988198,3.7287919574825116e-06,0.4937769267592149
SM,235560,Contig_137986.fasta,0.018501366417290565,1.1970314417098864e-05,0.49951573849878933
SM,235560,Contig_56080.fasta,0.01726347506614778,1.0411145738562629e-05,0.5
SM,235560,Contig_549184.fasta,0.011983763686424342,4.700588740307834e-06,0.4961519961519962
SM,235560,Contig_54762.fasta,0.01599302361955283,8.591213291935613e-06,0.49927395934172314
SM,235560,Contig_25.fasta,0.01053579359433599,3.736756246184697e-06,0.49448705656759345
SM,235560,Contig_1197505.fasta,0.015977765291633937,8.654252076189846e-06,0.49927395934172314
SM,235560,Contig_57080.fasta,0.012001933723164966,4.6866743260028306e-06,0.49591346153846155
SM,235560,Contig_370487.fasta,0.011807890398476675,4.775525232718075e-06,0.496390760346487
SM,235560,Contig_24576382.fasta,0.01740786663066295,1.0150843112110413e-05,0.5
SM,235560,Contig_1067254.fasta,0.015967638885238267,8.629688589593145e-06,0.49927395934172314
SM,235560,Contig_131537.fasta,0.011824534630114328,4.7043689638388485e-06,0.49591346153846155
SM,235560,Contig_370248.fasta,0.01986772166288085,1.3775942178774602e-05,0.5004852013585638
SM,235560,Contig_555756.fasta,0.014538495897302056,7.339622447583852e-06,0.49855002416626387
SM,235560,Contig_928928.fasta,0.019936369805253616,1.4064741851430657e-05,0.5004852013585638
SM,235560,Contig_307640.fasta,0.007881895939003859,2.0566003968104323e-06,0.4856403013182674
SM,235560,Contig_554387.fasta,0.01589601414983223,8.62408597936281e-06,0.49903241412675375
SM,235560,Contig_621002.fasta,0.011772848576616366,4.858038927995506e-06,0.4961519961519962
SM,235560,Contig_1271583.fasta,0.013192822836937936,5.9179427983359605e-06,0.49758803666184276
SM,235560,Contig_54680.fasta,0.01325958020431697,5.847738505630327e-06,0.49782818532818535
SM,235560,Contig_53390.fasta,0.018388219047439352,1.2098101846058295e-05,0.5002424830261881
SM,235560,Contig_56162.fasta,0.014575823079715703,7.255746575241364e-06,0.49927395934172314
SM,235560,Contig_2576.fasta,0.022478884532893928,1.7893094480894496e-05,0.5009713453132588
SM,235560,Contig_795410.fasta,0.011791107668117211,4.710895806994616e-06,0.4947242206235012
SM,235560,Contig_552102.fasta,0.017305841315468577,1.042373097898926e-05,0.4997577519379845
SM,235560,Contig_542414.fasta,0.010523218765898991,3.741837135057777e-06,0.49354066985645934
SM,235560,Contig_58376.fasta,0.015838754399359802,8.789607726778195e-06,0.4997577519379845
SM,235560,Contig_1062568.fasta,0.014657592568596384,7.172334119972844e-06,0.49879110251450676
SM,235560,Contig_991597.fasta,0.010594604603799669,3.6292071547639875e-06,0.49448705656759345
SM,235560,Contig_542451.fasta,0.014716497263985214,7.2233617216439e-06,0.49879110251450676
SM,235560,Contig_369777.fasta,0.013210738783732775,5.971491954171627e-06,0.49806856591018833
SM,235560,Contig_543886.fasta,0.015856866717444417,8.557145763504582e-06,0.49879110251450676
SM,235560,Contig_371149.fasta,0.016020802158067744,8.590065847919476e-06,0.49927395934172314
SM,235560,Contig_987903.fasta,0.007867278354576604,2.0128678818615245e-06,0.4844997651479568
SM,235560,Contig_135856.fasta,0.016002932986436506,8.536382199950592e-06,0.49927395934172314
SM,235560,Contig_985989.fasta,0.01593873686314039,8.802506750045343e-06,0.4997577519379845
SM,235560,Contig_1993.fasta,0.014556309289249664,7.1377962905669e-06,0.49903241412675375
SM,235560,Contig_1061935.fasta,0.014592314979980325,7.292343253739611e-06,0.49855002416626387
SM,235560,Contig_24577161.fasta,0.019823169117420058,1.3603155068474004e-05,0.5002424830261881
SM,235560,Contig_308454.fasta,0.018351957525576838,1.2088908024923888e-05,0.5
SM,235560,Contig_1066423.fasta,0.011985425779418744,4.7736761565655165e-06,0.496390760346487
SM,235560,Contig_498288.fasta,0.010530078650208002,3.7113278045966847e-06,0.4947242206235012
SM,235560,Contig_544629.fasta,0.0132190352371656,5.877156593744578e-06,0.49806856591018833
SM,235560,Contig_131958.fasta,0.01462493595935138,7.147847926297606e-06,0.49806856591018833
SM,235560,Contig_60849.fasta,0.01857440382882529,1.2164629230993943e-05,0.5002424830261881
SM,235560,Contig_57263.fasta,0.02116868991158182,1.593373836486489e-05,0.5007281553398059
SM,235560,Contig_54725.fasta,0.011812918022981565,4.77080463921676e-06,0.496390760346487
SM,235560,Contig_62.fasta,0.01567083989766382,8.725424433378216e-06,0.49879110251450676
SM,235560,Contig_27.fasta,0.017227686717649647,1.0268475932536014e-05,0.49927395934172314
SM,235560,Contig_57082.fasta,0.018659965493550958,1.2012827780766065e-05,0.5002424830261881
SM,235560,Contig_499069.fasta,0.01845969334801148,1.2168507487343201e-05,0.5002424830261881
SM,235560,Contig_24566202.fasta,0.019940053291085048,1.3907594437979972e-05,0.5004852013585638
SM,235560,Contig_58991.fasta,0.010600361971380364,3.654319957396133e-06,0.4949616122840691
SM,235560,Contig_55008.fasta,0.019758363234225657,1.387463405480211e-05,0.5004852013585638
SM,235560,Contig_420468.fasta,0.011890470438308612,4.7567158759669125e-06,0.49710843373493974
SM,235560,Contig_550444.fasta,0.009245294393236958,2.7845502396045753e-06,0.4916587225929457
SM,235560,Contig_554267.fasta,0.01847603536972008,1.2081347864464386e-05,0.5
SM,235560,Contig_498701.fasta,0.015896839191296197,8.71538447169436e-06,0.49927395934172314
SM,235560,Contig_985894.fasta,0.015739529535855962,8.76090118546862e-06,0.4997577519379845
SM,235560,Contig_54008.fasta,0.014422546992732394,7.352762670680031e-06,0.49879110251450676
SM,235560,Contig_544318.fasta,0.014590329457056867,7.262510383128129e-06,0.49927395934172314
SM,235560,Contig_705467.fasta,0.01861247739347632,1.1910832937867328e-05,0.5002424830261881
SM,235560,Contig_54461.fasta,0.011910908153577652,4.759190092032509e-06,0.496868978805395
SM,235560,Contig_370355.fasta,0.01992079294170771,1.3776662888714364e-05,0.5002424830261881
SM,235560,Contig_993069.fasta,0.019844508071946827,1.378831652102227e-05,0.5002424830261881
SM,235560,Contig_994211.fasta,0.013199005913173306,5.9665515912536246e-06,0.49855002416626387
SM,235560,Contig_60682.fasta,0.01327046788320809,5.948782578607258e-06,0.49710843373493974
SM,235560,Contig_131793.fasta,0.013292327336349791,5.925757976270692e-06,0.49879110251450676
SM,235560,Contig_136283.fasta,0.014691819556905239,7.128399179200909e-06,0.49879110251450676
SM,235560,Contig_1062059.fasta,0.01324566545350008,5.934630199210108e-06,0.49782818532818535
SM,235560,Contig_499445.fasta,0.011923921019169824,4.823930487364997e-06,0.496868978805395
SM,235560,Contig_1062488.fasta,0.014612021267170818,7.230942464652286e-06,0.49879110251450676
SM,235560,Contig_307035.fasta,0.014497434312233489,7.189250424093739e-06,0.49927395934172314
SM,235560,Contig_137283.fasta,0.013291932230755686,5.877311339970355e-06,0.49710843373493974
SM,235560,Contig_137617.fasta,0.01718888419684969,1.0221554724730061e-05,0.49951573849878933
SM,235560,Contig_794674.fasta,0.011810886754877242,4.780618009589329e-06,0.49710843373493974
SM,235560,Contig_135234.fasta,0.011899413922780475,4.77329542463431e-06,0.49710843373493974
SM,235560,Contig_369513.fasta,0.01212684332961155,4.715509662151231e-06,0.496390760346487
SM,235560,Contig_498784.fasta,0.018486849640941324,1.2034305553514887e-05,0.4997577519379845
SM,235560,Contig_542670.fasta,0.01461233133140067,7.231944563918424e-06,0.49830917874396136
SM,235560,Contig_62635.fasta,0.01833059313220621,1.2119074878261474e-05,0.5002424830261881
SM,235560,Contig_136944.fasta,0.02118633250547488,1.5737308261077107e-05,0.5007281553398059
SM,235560,Contig_501322.fasta,0.014569545000259984,7.288714597601176e-06,0.49927395934172314
SM,235560,Contig_55419.fasta,0.019829269225214913,1.4035475726684639e-05,0.5004852013585638
SM,235560,Contig_55334.fasta,0.01584280920909998,8.720047388776993e-06,0.49903241412675375
SM,235560,Contig_139851.fasta,0.014659339839011158,7.331140843141298e-06,0.49879110251450676
SM,235560,Contig_5146.fasta,0.0119716923381363,4.661365486222914e-06,0.496390760346487
SM,235560,Contig_139057.fasta,0.014609983671734343,7.065929165134943e-06,0.49830917874396136
