Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality
SM,235560,Contig_369922.fasta,0.014593131137896382,7.39203194288721e-06,0.49903241412675375
SM,235560,Contig_56774.fasta,0.01320392290531469,6.0569221609582944e-06,0.49855002416626387
SM,235560,Contig_53586.fasta,0.013330009527081542,5.842370973753549e-06,0.49782818532818535
SM,235560,Contig_305448.fasta,0.018572895658008518,1.2141435167581235e-05,0.5
SM,235560,Contig_423780.fasta,0.015807522685743813,8.92408254178002e-06,0.4997577519379845
SM,235560,Contig_368225.fasta,0.010596088166124692,3.6401221420511817e-06,0.4961519961519962
SM,235560,Contig_498426.fasta,0.01438312202024672,7.461224538754817e-06,0.49879110251450676
SM,235560,Contig_543905.fasta,0.009191178469285431,2.8814851189442747e-06,0.49189318073438243
SM,235560,Contig_799449.fasta,0.01994773240600581,1.4091547096594972e-05,0.5004852013585638
SM,235560,Contig_307703.fasta,0.015770452842350093,8.708301495659524e-06,0.49855002416626387
SM,235560,Contig_135212.fasta,0.018436479727656604,1.227202270113856e-05,0.5
SM,235560,Contig_542656.fasta,0.017177197539743092,1.056950553209883e-05,0.5
SM,235560,Contig_368570.fasta,0.013214799440403274,6.016588338689605e-06,0.49830917874396136
SM,235560,Contig_58171.fasta,0.010495357677866201,3.72662980608299e-06,0.49448705656759345
SM,235560,Contig_989217.fasta,0.018508677472287075,1.1778020222620243e-05,0.49903241412675375
SM,235560,Contig_24573992.fasta,0.01587553759141886,8.780778921896539e-06,0.49879110251450676
SM,235560,Contig_422441.fasta,0.021218641270277012,1.5997669916310044e-05,0.5007281553398059
SM,235560,Contig_58619.fasta,0.015942458777022852,8.552953206503342e-06,0.49855002416626387
SM,235560,Contig_55786.fasta,0.014396066335478267,7.525786547568318e-06,0.49951573849878933
SM,235560,Contig_84.fasta,0.013259449253289477,5.880207573904674e-06,0.49830917874396136
SM,235560,Contig_302648.fasta,0.018645005729546683,1.2017974656754827e-05,0.5002424830261881
SM,235560,Contig_56021.fasta,0.013114027355174468,6.005686645921888e-06,0.49806856591018833
SM,235560,Contig_500040.fasta,0.019873809290539085,1.3969942106413332e-05,0.5004852013585638
SM,235560,Contig_1066208.fasta,0.011828965710887061,4.921057914383559e-06,0.496868978805395
SM,235560,Contig_56448.fasta,0.01716247068537431,1.0338096336927498e-05,0.49951573849878933
SM,235560,Contig_211575.fasta,0.017249864623969942,1.0238711795633335e-05,0.49927395934172314
SM,235560,Contig_58270.fasta,0.019856205304950546,1.3987600723766507e-05,0.5004852013585638
SM,235560,Contig_501846.fasta,0.011987197754020974,4.7505634480260796e-06,0.496390760346487
SM,235560,Contig_542512.fasta,0.022498139959317612,1.8311508331885992e-05,0.5009713453132588
SM,235560,Contig_134156.fasta,0.01850409935478751,1.2050614641973866e-05,0.5002424830261881
SM,235560,Contig_24575311.fasta,0.02381279965354922,2.051859282330007e-05,0.5012147716229349
SM,235560,Contig_56365.fasta,0.01717236141442814,1.035141176649879e-05,0.4997577519379845
SM,235560,Contig_24577067.fasta,0.023791018387066286,2.0642370906251808e-05,0.5012147716229349
SM,235560,Contig_302549.fasta,0.009230346109756522,2.8909520535596296e-06,0.4916587225929457
SM,235560,Contig_61598.fasta,0.00922588230464786,2.7685962704977575e-06,0.49025665399239543
SM,235560,Contig_57982.fasta,0.014549015962967536,7.3065372690741415e-06,0.49855002416626387
SM,235560,Contig_367952.fasta,0.01857185910590811,1.2133414480240976e-05,0.5
SM,235560,Contig_548080.fasta,0.017130977762903413,1.0606236250834815e-05,0.4997577519379845
SM,235560,Contig_55623.fasta,0.014480526052444988,7.390471474955621e-06,0.49830917874396136
SM,235560,Contig_56982.fasta,0.017313258146660876,1.0352596175407705e-05,0.5
SM,235560,Contig_1066315.fasta,0.010518862380223178,3.7378128013474514e-06,0.49212786259541985
SM,235560,Contig_369802.fasta,0.01325268388542715,6.021818899372468e-06,0.49782818532818535
SM,235560,Contig_132276.fasta,0.010499002943176253,3.7425329735909108e-06,0.49236276849642
SM,235560,Contig_985545.fasta,0.01843453681742744,1.2309761056744847e-05,0.5002424830261881
SM,235560,Contig_56278.fasta,0.018521788415179718,1.2173455425081236e-05,0.5002424830261881
SM,235560,Contig_61852.fasta,0.014626458015173009,7.396520843881174e-06,0.49903241412675375
SM,235560,Contig_985500.fasta,0.011942807938509015,4.693094477694351e-06,0.49662975445353874
SM,235560,Contig_499607.fasta,0.015855782606912783,8.874142293370109e-06,0.49879110251450676
SM,235560,Contig_2240.fasta,0.015904337018500737,8.850871527615489e-06,0.49951573849878933
SM,235560,Contig_370216.fasta,0.01188210455045624,4.773743046675242e-06,0.49591346153846155
SM,235560,Contig_309063.fasta,0.01049413355446402,3.7483028835471483e-06,0.49306883365200765
SM,235560,Contig_57285.fasta,0.011918536354373524,4.7292647658063616e-06,0.4961519961519962
SM,235560,Contig_3691.fasta,0.011939830198853162,4.788804784375474e-06,0.49591346153846155
SM,235560,Contig_59029.fasta,0.017178270100652128,1.0512303288467728e-05,0.49951573849878933
SM,235560,Contig_3240.fasta,0.01723274744829656,1.0450023094061668e-05,0.5
SM,235560,Contig_56285.fasta,0.019922746405472706,1.3947228577347388e-05,0.5002424830261881
SM,235560,Contig_371253.fasta,0.01992925951620141,1.393526426206832e-05,0.5
SM,235560,Contig_1263041.fasta,0.010523668162033598,3.703453201599065e-06,0.49189318073438243
SM,235560,Contig_138129.fasta,0.023735946203149696,2.06110129388504e-05,0.5012147716229349
SM,235560,Contig_302755.fasta,0.018468929670562816,1.2162899574273509e-05,0.5002424830261881
SM,235560,Contig_544576.fasta,0.010579286711136698,3.716323183948195e-06,0.4940134099616858
SM,235560,Contig_278.fasta,0.018522447228354763,1.2277505861900894e-05,0.5
SM,235560,Contig_131695.fasta,0.0237429157740636,2.0446021922337433e-05,0.5012147716229349
SM,235560,Contig_548245.fasta,0.015881967140649083,8.998940926332574e-06,0.49951573849878933
SM,235560,Contig_1065632.fasta,0.018586972468800294,1.2139521603758504e-05,0.5002424830261881
SM,235560,Contig_55072.fasta,0.019871641661404326,1.4014984062139747e-05,0.5004852013585638
SM,235560,Contig_204149.fasta,0.01702560641820802,1.0525948588409738e-05,0.4997577519379845
SM,235560,Contig_369610.fasta,0.01189754718058945,4.815144284784477e-06,0.49662975445353874
SM,235560,Contig_498487.fasta,0.014542115278847936,7.489020577806644e-06,0.49903241412675375
SM,235560,Contig_201047.fasta,0.018573157065518847,1.2202873337924591e-05,0.5
SM,235560,Contig_136690.fasta,0.01586725624909563,8.919833464452284e-06,0.4997577519379845
SM,235560,Contig_550313.fasta,0.011961415021296658,4.812383482177097e-06,0.496390760346487
SM,235560,Contig_60291.fasta,0.015747975427775947,8.881905608502236e-06,0.49903241412675375
SM,235560,Contig_370828.fasta,0.005277010982072311,8.189216876741221e-07,0.45380554333479983
SM,235560,Contig_139853.fasta,0.017008898227107196,1.0399057394688772e-05,0.5
SM,235560,Contig_57005.fasta,0.019883939494638212,1.4144319841569246e-05,0.5004852013585638
SM,235560,Contig_1062860.fasta,0.017138491251559005,1.0415003931154152e-05,0.5
SM,235560,Contig_543959.fasta,0.014619054424868787,7.3464690523513356e-06,0.49927395934172314
SM,235560,Contig_53626.fasta,0.015810267729284604,8.841599827211428e-06,0.4997577519379845
SM,235560,Contig_54373.fasta,0.01063097532178636,3.702258758245671e-06,0.49306883365200765
SM,235560,Contig_549101.fasta,0.017222442937170113,1.051285496998102e-05,0.5
SM,235560,Contig_371402.fasta,0.010499210815770859,3.7591256522242605e-06,0.4940134099616858
SM,235560,Contig_421838.fasta,0.013252717959804273,6.072971659960856e-06,0.49806856591018833
SM,235560,Contig_1128005.fasta,0.017275366966610316,1.037950639051663e-05,0.4997577519379845
SM,235560,Contig_368554.fasta,0.01321668836758121,6.132392576633825e-06,0.49806856591018833
SM,235560,Contig_58584.fasta,0.011969494356938592,4.618025389804805e-06,0.4940134099616858
SM,235560,Contig_368185.fasta,0.015848213754370587,8.688720828746361e-06,0.49879110251450676
SM,235560,Contig_707918.fasta,0.014542816902431458,7.390647211948243e-06,0.49879110251450676
SM,235560,Contig_992623.fasta,0.012026260164642257,4.661502926099602e-06,0.496390760346487
SM,235560,Contig_1062938.fasta,0.013210835484556791,6.099418291820746e-06,0.49830917874396136
SM,235560,Contig_133910.fasta,0.014526860344280077,7.458017551186559e-06,0.49855002416626387
SM,235560,Contig_136735.fasta,0.014714476685755809,7.175442544051731e-06,0.49758803666184276
SM,235560,Contig_133582.fasta,0.0119657504360163,4.806327035557905e-06,0.49758803666184276
SM,235560,Contig_303771.fasta,0.014622217690088335,7.273076980732746e-06,0.49927395934172314
SM,235560,Contig_542493.fasta,0.013296701407569198,5.861568805054165e-06,0.49806856591018833
SM,235560,Contig_370277.fasta,0.01458908963160694,7.2717531685969735e-06,0.49879110251450676
SM,235560,Contig_422210.fasta,0.013282452660360156,5.9202031613834616e-06,0.49734811957569913
SM,235560,Contig_53810.fasta,0.01063990474499659,3.7815739784288725e-06,0.49283325370281894
SM,235560,Contig_54994.fasta,0.009380292823579496,2.8159161416558856e-06,0.49002375296912115
SM,235560,Contig_54506.fasta,0.011898712325798285,4.853695683841153e-06,0.4961519961519962
SM,235560,Contig_24570062.fasta,0.01983249287832573,1.4002652723497553e-05,0.5004852013585638
SM,235560,Contig_502567.fasta,0.019813311275368773,1.4127247694186822e-05,0.5004852013585638
SM,235560,Contig_985561.fasta,0.019855012301387878,1.3876492636178364e-05,0.5
SM,235560,Contig_54969.fasta,0.014579587540752928,7.479803318472023e-06,0.49903241412675375
SM,235560,Contig_135393.fasta,0.011892986226339311,4.737018112936422e-06,0.496390760346487
SM,235560,Contig_132217.fasta,0.01724708206897501,1.0474513603704322e-05,0.4997577519379845
SM,235560,Contig_61833.fasta,0.014608947006953978,7.358131804937966e-06,0.49782818532818535
SM,235560,Contig_499666.fasta,0.010560176538291586,3.7736688391004675e-06,0.49448705656759345
SM,235560,Contig_62792.fasta,0.014487543467040984,7.37617802474199e-06,0.49855002416626387
SM,235560,Contig_1065841.fasta,0.019871878894195383,1.4056097445400401e-05,0.5002424830261881
SM,235560,Contig_134869.fasta,0.018463352754215373,1.2228578962299098e-05,0.5
SM,235560,Contig_555468.fasta,0.011925038073784127,4.8306877982165365e-06,0.4949616122840691
SM,235560,Contig_367976.fasta,0.01719640611830033,1.0292094844577168e-05,0.49951573849878933
SM,235560,Contig_55642.fasta,0.013251676946793014,5.941107272567209e-06,0.49710843373493974
SM,235560,Contig_58349.fasta,0.01846819034938359,1.2147495689331731e-05,0.4997577519379845
SM,235560,Contig_136319.fasta,0.017185545722962346,1.054770324707641e-05,0.5
SM,235560,Contig_131609.fasta,0.01589170455518268,8.854713734683912e-06,0.49903241412675375
SM,235560,Contig_420267.fasta,0.014746645627367813,7.343404162829089e-06,0.49903241412675375
SM,235560,Contig_368748.fasta,0.011970255666005557,4.805716724259516e-06,0.49710843373493974
SM,235560,Contig_1065496.fasta,0.018461236995193694,1.2214926665628116e-05,0.5002424830261881
SM,235560,Contig_2120.fasta,0.01593308559211428,8.9471579836366e-06,0.49927395934172314
SM,235560,Contig_368399.fasta,0.013336601235914368,6.0486014966471886e-06,0.49734811957569913
SM,235560,Contig_367933.fasta,0.013068076023881825,6.012232084854573e-06,0.49734811957569913
SM,235560,Contig_24566365.fasta,0.018462092882310432,1.2161969591016285e-05,0.5
SM,235560,Contig_985209.fasta,0.019916395256930796,1.389491413232e-05,0.5004852013585638
SM,235560,Contig_371176.fasta,0.015839496232562904,8.918837243283886e-06,0.49951573849878933
SM,235560,Contig_138521.fasta,0.014634703778259948,7.17391262154778e-06,0.49830917874396136
SM,235560,Contig_54607.fasta,0.014633397960526349,7.217883616684434e-06,0.49855002416626387
SM,235560,Contig_1063557.fasta,0.010668584532087673,3.7066270886476247e-06,0.49448705656759345
SM,235560,Contig_137319.fasta,0.017116940372316713,1.0425155206954067e-05,0.49927395934172314
SM,235560,Contig_53407.fasta,0.010638108660847925,3.855205075110738e-06,0.4956751561749159
SM,235560,Contig_1062202.fasta,0.015889569309971083,8.701146692791883e-06,0.49903241412675375
SM,235560,Contig_422644.fasta,0.017311308017824444,1.0443761804478242e-05,0.5
SM,235560,Contig_991144.fasta,0.013270241282597838,6.050677003345377e-06,0.49782818532818535
SM,235560,Contig_500942.fasta,0.013263853514604396,6.167462152576546e-06,0.49830917874396136
SM,235560,Contig_553943.fasta,0.014504869868703776,7.406623636591736e-06,0.49927395934172314
SM,235560,Contig_137361.fasta,0.01175131971264199,4.8522165283735235e-06,0.49448705656759345
SM,235560,Contig_551233.fasta,0.014401658587951416,7.514534090089273e-06,0.49927395934172314
SM,235560,Contig_54682.fasta,0.013146994095047482,6.0835669434625305e-06,0.49830917874396136
SM,235560,Contig_53743.fasta,0.014598550099658119,7.452623580943351e-06,0.49879110251450676
SM,235560,Contig_138130.fasta,0.017157357871262467,1.0435312489438549e-05,0.4997577519379845
SM,235560,Contig_59389.fasta,0.022540311892405403,1.8060455569802124e-05,0.5009713453132588
SM,235560,Contig_1194793.fasta,0.01595714819141632,8.790857264108474e-06,0.49879110251450676
SM,235560,Contig_62383.fasta,0.009246574102341988,2.862606131296143e-06,0.49095668729176584
SM,235560,Contig_58030.fasta,0.01329283973806464,5.889321874537453e-06,0.49734811957569913
SM,235560,Contig_930757.fasta,0.011948664233178558,4.715543477317488e-06,0.496390760346487
SM,235560,Contig_368431.fasta,0.017032684057245957,1.0539293490591117e-05,0.4997577519379845
SM,235560,Contig_990245.fasta,0.01315934407318395,6.073042292582674e-06,0.49758803666184276
SM,235560,Contig_985135.fasta,0.01720262969647709,1.0374178294830166e-05,0.4997577519379845
SM,235560,Contig_368201.fasta,0.015818477497270663,8.977301147739462e-06,0.49903241412675375
SM,235560,Contig_136281.fasta,0.018437665981389382,1.2256406282077653e-05,0.5
SM,235560,Contig_547390.fasta,0.015946104416102773,8.830189562105549e-06,0.49903241412675375
SM,235560,Contig_369244.fasta,0.014718762606811316,7.247659531190064e-06,0.49903241412675375
SM,235560,Contig_4654.fasta,0.014629473842097394,7.302913005223533e-06,0.49879110251450676
SM,235560,Contig_57750.fasta,0.019997315581352558,1.3854369369086474e-05,0.5004852013585638
SM,235560,Contig_370786.fasta,0.019963072543972737,1.4029508690274662e-05,0.5004852013585638
SM,235560,Contig_552788.fasta,0.014434239916312108,7.632525871930155e-06,0.49903241412675375
SM,235560,Contig_372448.fasta,0.011851261416194515,4.930425966329843e-06,0.49662975445353874
SM,235560,Contig_499703.fasta,0.014485198441422521,7.549192997317977e-06,0.49903241412675375
SM,235560,Contig_62226.fasta,0.014613158904486057,7.2875188360445025e-06,0.49879110251450676
SM,235560,Contig_368906.fasta,0.01982081623777117,1.4070874346514467e-05,0.5004852013585638
SM,235560,Contig_543263.fasta,0.017118613494272492,1.0505039582244307e-05,0.5
SM,235560,Contig_551403.fasta,0.014515722526498404,7.4449436077711e-06,0.49903241412675375
SM,235560,Contig_423759.fasta,0.01580277353696716,8.930976737731386e-06,0.49879110251450676
SM,235560,Contig_310330.fasta,0.0210568300961501,1.614762692420124e-05,0.5004852013585638
SM,235560,Contig_61150.fasta,0.012014469946501885,4.804567227681558e-06,0.496390760346487
SM,235560,Contig_500731.fasta,0.017106955554632545,1.0413237357336754e-05,0.4997577519379845
SM,235560,Contig_710339.fasta,0.01992845439034618,1.4028517723714045e-05,0.5004852013585638
SM,235560,Contig_137986.fasta,0.013353283187362416,6.023550974386713e-06,0.49830917874396136
SM,235560,Contig_56080.fasta,0.015839440075543915,8.947609981076848e-06,0.49951573849878933
SM,235560,Contig_549184.fasta,0.022501612785009895,1.8317764856867228e-05,0.5009713453132588
SM,235560,Contig_54762.fasta,0.02116896873718926,1.5941556039579694e-05,0.5007281553398059
SM,235560,Contig_25.fasta,0.021336184966522134,1.6127050317758227e-05,0.5004852013585638
SM,235560,Contig_1197505.fasta,0.011873296357107353,4.741572887678655e-06,0.4956751561749159
SM,235560,Contig_57080.fasta,0.011839055311102343,4.9373371389841294e-06,0.49710843373493974
SM,235560,Contig_370487.fasta,0.01066534913212492,3.810965368971996e-06,0.49591346153846155
SM,235560,Contig_24576382.fasta,0.01184695201544997,4.978593185697793e-06,0.49662975445353874
SM,235560,Contig_1067254.fasta,0.017190915854847718,1.0417572103617466e-05,0.49951573849878933
SM,235560,Contig_131537.fasta,0.01858816607819672,1.2215265281773305e-05,0.5002424830261881
SM,235560,Contig_370248.fasta,0.011866412809142166,4.835283769190519e-06,0.4961519961519962
SM,235560,Contig_555756.fasta,0.02120671292432202,1.5875217558843058e-05,0.5004852013585638
SM,235560,Contig_928928.fasta,0.013331432105101421,6.041272764020145e-06,0.49758803666184276
SM,235560,Contig_307640.fasta,0.015835812334422633,9.023350973978953e-06,0.49951573849878933
SM,235560,Contig_554387.fasta,0.010562430626914221,3.655765254894532e-06,0.49354066985645934
SM,235560,Contig_621002.fasta,0.013100744296615497,6.120919314406544e-06,0.49782818532818535
SM,235560,Contig_1271583.fasta,0.0171353551729773,1.0323975328971794e-05,0.49927395934172314
SM,235560,Contig_54680.fasta,0.011747046166489854,4.928305358084942e-06,0.4956751561749159
SM,235560,Contig_53390.fasta,0.018507237857386675,1.2282840185568364e-05,0.5
SM,235560,Contig_56162.fasta,0.01062908297138506,3.718099133488794e-06,0.4937769267592149
SM,235560,Contig_2576.fasta,0.019829569168851507,1.4148242108534187e-05,0.5002424830261881
SM,235560,Contig_795410.fasta,0.014512887851182701,7.371710370623715e-06,0.49903241412675375
SM,235560,Contig_552102.fasta,0.013151272702333053,6.138544869280019e-06,0.49734811957569913
SM,235560,Contig_542414.fasta,0.017153134641841355,1.0299224489252133e-05,0.49951573849878933
SM,235560,Contig_58376.fasta,0.013298199345338836,6.0180138603524425e-06,0.49782818532818535
SM,235560,Contig_1062568.fasta,0.014491139405500638,7.386227997235191e-06,0.49855002416626387
SM,235560,Contig_991597.fasta,0.018545917167819108,1.2347962677162365e-05,0.5002424830261881
SM,235560,Contig_542451.fasta,0.011939378139640591,4.662702361678367e-06,0.49591346153846155
SM,235560,Contig_369777.fasta,0.01195082893376274,4.799158487035414e-06,0.496390760346487
SM,235560,Contig_543886.fasta,0.013245037039249903,5.966650093606982e-06,0.496390760346487
SM,235560,Contig_371149.fasta,0.01579628890840907,8.85524621592662e-06,0.49951573849878933
SM,235560,Contig_987903.fasta,0.011972908809430334,4.89140885910259e-06,0.4961519961519962
SM,235560,Contig_135856.fasta,0.013221221201244,6.058084219773011e-06,0.49758803666184276
SM,235560,Contig_985989.fasta,0.01724445603288037,1.0297310239847887e-05,0.49903241412675375
SM,235560,Contig_1993.fasta,0.011890130234896967,4.85647935860301e-06,0.49806856591018833
SM,235560,Contig_1061935.fasta,0.015870722196028544,8.641123648895189e-06,0.49903241412675375
SM,235560,Contig_24577161.fasta,0.016003320823147385,8.728167349427388e-06,0.4997577519379845
SM,235560,Contig_308454.fasta,0.019891246301613236,1.394042775170746e-05,0.5004852013585638
SM,235560,Contig_1066423.fasta,0.015705741143191544,8.81165298025908e-06,0.49879110251450676
SM,235560,Contig_498288.fasta,0.015836990661865714,8.911259771274746e-06,0.4997577519379845
SM,235560,Contig_544629.fasta,0.01059871465074028,3.7414408136596134e-06,0.4949616122840691
SM,235560,Contig_131958.fasta,0.01726189172377207,1.0260632973841784e-05,0.49951573849878933
SM,235560,Contig_60849.fasta,0.018627323140020777,1.2154443864614455e-05,0.5002424830261881
SM,235560,Contig_57263.fasta,0.011868627467730427,4.889228359546859e-06,0.49662975445353874
SM,235560,Contig_54725.fasta,0.013241993648613,5.893045180778811e-06,0.49758803666184276
SM,235560,Contig_62.fasta,0.011844445254627306,4.942069086501347e-06,0.49710843373493974
SM,235560,Contig_27.fasta,0.01718106802944572,1.053140140319016e-05,0.5
SM,235560,Contig_57082.fasta,0.019911061333150883,1.426874920323111e-05,0.5004852013585638
SM,235560,Contig_499069.fasta,0.01719237528340455,1.0515052744888135e-05,0.4997577519379845
SM,235560,Contig_24566202.fasta,0.011849807477211424,4.776813073495095e-06,0.496390760346487
SM,235560,Contig_58991.fasta,0.014518109412828063,7.588912290079182e-06,0.49927395934172314
SM,235560,Contig_55008.fasta,0.011921508428891203,4.822669928385641e-06,0.49662975445353874
SM,235560,Contig_420468.fasta,0.018686032724730926,1.2047626645240654e-05,0.5002424830261881
SM,235560,Contig_550444.fasta,0.01859588748108143,1.2142031505587678e-05,0.5002424830261881
SM,235560,Contig_554267.fasta,0.01727191741417048,1.0441530555127228e-05,0.4997577519379845
SM,235560,Contig_498701.fasta,0.02383598728159148,2.0614089538378634e-05,0.5012147716229349
SM,235560,Contig_985894.fasta,0.01584486402908665,8.870840041314358e-06,0.49951573849878933
SM,235560,Contig_54008.fasta,0.018386635677358074,1.2427123059250168e-05,0.4997577519379845
SM,235560,Contig_544318.fasta,0.02105655250470755,1.5883999711454536e-05,0.5004852013585638
SM,235560,Contig_705467.fasta,0.017199023087293288,1.0379672496051039e-05,0.49879110251450676
SM,235560,Contig_54461.fasta,0.022481119096036943,1.8313173770862963e-05,0.5009713453132588
SM,235560,Contig_370355.fasta,0.016004298446303734,8.767237756155571e-06,0.49903241412675375
SM,235560,Contig_993069.fasta,0.019785750770748824,1.4275143311241161e-05,0.5004852013585638
SM,235560,Contig_994211.fasta,0.01727208952956037,1.0282790371307216e-05,0.49927395934172314
SM,235560,Contig_60682.fasta,0.013329138595713049,6.000125301334161e-06,0.49734811957569913
SM,235560,Contig_131793.fasta,0.015829858093062303,8.889289001705462e-06,0.49951573849878933
SM,235560,Contig_136283.fasta,0.011787974355880193,4.862966844013762e-06,0.4961519961519962
SM,235560,Contig_1062059.fasta,0.013083613971373639,6.0130934977745385e-06,0.496390760346487
SM,235560,Contig_499445.fasta,0.014634789153128363,7.327201944430859e-06,0.49855002416626387
SM,235560,Contig_1062488.fasta,0.018518227511310652,1.19654013992668e-05,0.49927395934172314
SM,235560,Contig_307035.fasta,0.018539506518064377,1.2185860414448603e-05,0.5
SM,235560,Contig_137283.fasta,0.01188396796239144,4.80078736345865e-06,0.49734811957569913
SM,235560,Contig_137617.fasta,0.017254461121309017,1.0360261669216506e-05,0.49951573849878933
SM,235560,Contig_794674.fasta,0.017187078513640056,1.037343553066681e-05,0.49951573849878933
SM,235560,Contig_135234.fasta,0.012032661583543958,4.710748043422394e-06,0.49662975445353874
SM,235560,Contig_369513.fasta,0.018519000927830313,1.2252107650553597e-05,0.5002424830261881
SM,235560,Contig_498784.fasta,0.010545257041177498,3.7837111399744607e-06,0.49306883365200765
SM,235560,Contig_542670.fasta,0.01451429735166381,7.328701623787974e-06,0.49830917874396136
SM,235560,Contig_62635.fasta,0.017130363085815788,1.0486675871764345e-05,0.49951573849878933
SM,235560,Contig_136944.fasta,0.022438258502262238,1.8249093667114634e-05,0.5009713453132588
SM,235560,Contig_501322.fasta,0.014568312722746965,7.373971946904648e-06,0.49879110251450676
SM,235560,Contig_55419.fasta,0.01318347151553696,5.976747362455536e-06,0.49806856591018833
SM,235560,Contig_55334.fasta,0.016012716758891116,8.737077414259125e-06,0.4997577519379845
SM,235560,Contig_139851.fasta,0.017223205640309543,1.0413179574381205e-05,0.49951573849878933
SM,235560,Contig_5146.fasta,0.019950327468847492,1.4091863334296879e-05,0.5004852013585638
SM,235560,Contig_139057.fasta,0.013275856217593102,5.976693354504607e-06,0.49734811957569913
