Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality
SM,235560,Contig_370642.fasta,0.021064217287114786,1.5907238192129437e-05,0.5004852013585638
SM,235560,Contig_424505.fasta,0.01974976182566753,1.4064140110890002e-05,0.5004852013585638
SM,235560,Contig_1064106.fasta,0.015890524023563647,8.865805622578523e-06,0.49951573849878933
SM,235560,Contig_53687.fasta,0.013297650264259407,6.0103904875442585e-06,0.49806856591018833
SM,235560,Contig_988292.fasta,0.021208500643663062,1.6085262823091604e-05,0.5007281553398059
SM,235560,Contig_2.fasta,0.011925889941401044,4.806937651239785e-06,0.49710843373493974
SM,235560,Contig_55746.fasta,0.01864509929493013,1.224341092044244e-05,0.5002424830261881
SM,235560,Contig_370874.fasta,0.014593802457052373,7.36269026795984e-06,0.49855002416626387
SM,235560,Contig_62202.fasta,0.01464184922081005,7.426434932947999e-06,0.49903241412675375
SM,235560,Contig_131826.fasta,0.009249612915612949,2.815647774176672e-06,0.4914244878513578
SM,235560,Contig_60972.fasta,0.014523207813455886,7.290935975042372e-06,0.49806856591018833
SM,235560,Contig_502426.fasta,0.021224043185493164,1.588800282366711e-05,0.5007281553398059
SM,235560,Contig_302574.fasta,0.01455282598653539,7.346822534744255e-06,0.49879110251450676
SM,235560,Contig_369922.fasta,0.017177755309073846,1.037425555955166e-05,0.5
SM,235560,Contig_56774.fasta,0.014665676681578796,7.385127607222913e-06,0.49903241412675375
SM,235560,Contig_53586.fasta,0.015737353643969422,9.06922657838977e-06,0.49927395934172314
SM,235560,Contig_305448.fasta,0.013130960268011943,5.952725371367971e-06,0.49806856591018833
SM,235560,Contig_423780.fasta,0.01457118438136144,7.378495627441806e-06,0.49855002416626387
SM,235560,Contig_368225.fasta,0.014563792918429762,7.277459111412443e-06,0.49806856591018833
SM,235560,Contig_498426.fasta,0.007954101391637776,1.9527601429353266e-06,0.48495533615420783
SM,235560,Contig_543905.fasta,0.01048420669457345,3.7267274181392683e-06,0.4947242206235012
SM,235560,Contig_799449.fasta,0.01979129310655712,1.4206300034585361e-05,0.5004852013585638
SM,235560,Contig_307703.fasta,0.009165665577723543,2.761590613885697e-06,0.48863098057792514
SM,235560,Contig_135212.fasta,0.009211176310759763,2.885207001228714e-06,0.4914244878513578
SM,235560,Contig_542656.fasta,0.013268081020586844,5.841566734832202e-06,0.49710843373493974
SM,235560,Contig_368570.fasta,0.014616393017994984,7.344864649096676e-06,0.49903241412675375
SM,235560,Contig_58171.fasta,0.015762236947478626,8.7310922341243e-06,0.49879110251450676
SM,235560,Contig_989217.fasta,0.01188620636328516,4.718530812983311e-06,0.49519923187710035
SM,235560,Contig_24573992.fasta,0.011976626635187159,4.707100329803719e-06,0.4961519961519962
SM,235560,Contig_422441.fasta,0.011822727025189106,4.815890628839802e-06,0.49519923187710035
SM,235560,Contig_58619.fasta,0.019950731354376947,1.3875806096269165e-05,0.5004852013585638
SM,235560,Contig_55786.fasta,0.01717555117107834,1.0450874459643598e-05,0.49951573849878933
SM,235560,Contig_84.fasta,0.016997086235613336,1.0483149750250704e-05,0.4997577519379845
SM,235560,Contig_302648.fasta,0.005324682942529031,7.906178657688306e-07,0.45500661667401854
SM,235560,Contig_56021.fasta,0.015894973241022764,8.770898511546621e-06,0.4997577519379845
SM,235560,Contig_500040.fasta,0.01722179793808432,1.0510130607877259e-05,0.5
SM,235560,Contig_1066208.fasta,0.0185371754273232,1.2117889808317507e-05,0.5002424830261881
SM,235560,Contig_56448.fasta,0.018554801447647692,1.2348293666142088e-05,0.5002424830261881
SM,235560,Contig_211575.fasta,0.011863073733689172,4.737296567516037e-06,0.49591346153846155
SM,235560,Contig_58270.fasta,0.013204851573542245,5.92229250297742e-06,0.496868978805395
SM,235560,Contig_501846.fasta,0.017181497381493317,1.03052146191367e-05,0.49951573849878933
SM,235560,Contig_542512.fasta,0.012064991154762568,4.688473729336022e-06,0.4961519961519962
SM,235560,Contig_134156.fasta,0.017201085385560637,1.0468978326477144e-05,0.4997577519379845
SM,235560,Contig_24575311.fasta,0.014514246083359873,7.2332062253609035e-06,0.49855002416626387
SM,235560,Contig_56365.fasta,0.011928410135293922,4.873421251050926e-06,0.49662975445353874
SM,235560,Contig_24577067.fasta,0.014462135486411135,7.425246062179424e-06,0.49927395934172314
SM,235560,Contig_302549.fasta,0.021048860889641804,1.631847478653442e-05,0.5007281553398059
SM,235560,Contig_61598.fasta,0.014468414558976515,7.248717908372102e-06,0.49855002416626387
SM,235560,Contig_57982.fasta,0.022496752660018715,1.804158022466696e-05,0.5009713453132588
SM,235560,Contig_367952.fasta,0.013156802039111301,6.076308232107697e-06,0.49806856591018833
SM,235560,Contig_548080.fasta,0.007925217576910887,1.9873626645668504e-06,0.4824602432179607
SM,235560,Contig_55623.fasta,0.013207708576065704,5.825305688866641e-06,0.49734811957569913
SM,235560,Contig_56982.fasta,0.01190798466248143,4.809415936196887e-06,0.49543707973102785
SM,235560,Contig_1066315.fasta,0.01717434865628183,1.0083421478962596e-05,0.49855002416626387
SM,235560,Contig_369802.fasta,0.01588134219771902,8.91666919085642e-06,0.49903241412675375
SM,235560,Contig_132276.fasta,0.015925808536689432,8.77761793446585e-06,0.49927395934172314
SM,235560,Contig_985545.fasta,0.010645727695802385,3.781495599133098e-06,0.49425011978917105
SM,235560,Contig_56278.fasta,0.014466593033401387,7.541919973239571e-06,0.49903241412675375
SM,235560,Contig_61852.fasta,0.014641048505095103,7.284997321289582e-06,0.49879110251450676
SM,235560,Contig_985500.fasta,0.017157282380970845,1.0434729532099954e-05,0.5
SM,235560,Contig_499607.fasta,0.01589906070443383,8.940004924259342e-06,0.49951573849878933
SM,235560,Contig_2240.fasta,0.01723987930726346,1.0427252453864054e-05,0.4997577519379845
SM,235560,Contig_370216.fasta,0.017176543590687387,1.0493744503654438e-05,0.49951573849878933
SM,235560,Contig_309063.fasta,0.015857025649172872,8.761520924194009e-06,0.49951573849878933
SM,235560,Contig_57285.fasta,0.017174327300911868,1.0611262836073382e-05,0.4997577519379845
SM,235560,Contig_3691.fasta,0.013191494447787864,5.931137181649775e-06,0.49782818532818535
SM,235560,Contig_59029.fasta,0.011784736849998385,4.767193415973741e-06,0.49662975445353874
SM,235560,Contig_3240.fasta,0.021155575983560302,1.597362408588964e-05,0.5007281553398059
SM,235560,Contig_56285.fasta,0.015875176725627965,8.92732337769921e-06,0.49951573849878933
SM,235560,Contig_371253.fasta,0.022473436816078367,1.8131604655389763e-05,0.5009713453132588
SM,235560,Contig_1263041.fasta,0.014470006684630075,7.414473875911297e-06,0.49855002416626387
SM,235560,Contig_138129.fasta,0.014458586680632766,7.339523243949703e-06,0.49879110251450676
SM,235560,Contig_302755.fasta,0.017228301202856563,1.0507050110775453e-05,0.5
SM,235560,Contig_544576.fasta,0.01585093803226997,8.911913942184043e-06,0.49927395934172314
SM,235560,Contig_278.fasta,0.017212932905101407,1.0278796974116295e-05,0.4997577519379845
SM,235560,Contig_131695.fasta,0.015842345710236395,8.9120283407174e-06,0.49903241412675375
SM,235560,Contig_548245.fasta,0.010553675238154009,3.7238290820657366e-06,0.4937769267592149
SM,235560,Contig_1065632.fasta,0.014579950467076878,7.464147441134921e-06,0.49903241412675375
SM,235560,Contig_55072.fasta,0.011775727513148483,4.858189031668102e-06,0.496868978805395
SM,235560,Contig_204149.fasta,0.011953734901628424,4.610380846863644e-06,0.49519923187710035
SM,235560,Contig_369610.fasta,0.02114918620457369,1.619196345990603e-05,0.5007281553398059
SM,235560,Contig_498487.fasta,0.013212642368346192,5.990348659945699e-06,0.49830917874396136
SM,235560,Contig_201047.fasta,0.017236315744625072,1.050860130983753e-05,0.5
SM,235560,Contig_136690.fasta,0.01582350990840945,8.826132580946957e-06,0.49927395934172314
SM,235560,Contig_550313.fasta,0.014376816603646939,7.451534920757699e-06,0.49879110251450676
SM,235560,Contig_60291.fasta,0.013198079109116287,5.985449029236885e-06,0.49710843373493974
SM,235560,Contig_370828.fasta,0.018515849891569812,1.2117056049438017e-05,0.5002424830261881
SM,235560,Contig_139853.fasta,0.0185102336550101,1.2253993494769614e-05,0.5002424830261881
SM,235560,Contig_57005.fasta,0.01983089920866254,1.4113905376443469e-05,0.5002424830261881
SM,235560,Contig_1062860.fasta,0.011835360193963414,4.79604189255298e-06,0.49662975445353874
SM,235560,Contig_543959.fasta,0.010555587574183662,3.698829000776764e-06,0.4940134099616858
SM,235560,Contig_53626.fasta,0.01465124138137447,7.229893804238015e-06,0.49855002416626387
SM,235560,Contig_54373.fasta,0.014586387576541356,7.187516870691017e-06,0.49830917874396136
SM,235560,Contig_549101.fasta,0.015953885480260603,8.709513460239083e-06,0.49951573849878933
SM,235560,Contig_371402.fasta,0.018416477601220387,1.2115153005868726e-05,0.5002424830261881
SM,235560,Contig_421838.fasta,0.014546714537026002,7.149806612718755e-06,0.49734811957569913
SM,235560,Contig_1128005.fasta,0.0184781379801208,1.184273771978189e-05,0.49951573849878933
SM,235560,Contig_368554.fasta,0.01594585979263011,8.89408033724666e-06,0.49927395934172314
SM,235560,Contig_58584.fasta,0.011895196095889713,4.813521561819855e-06,0.4961519961519962
SM,235560,Contig_368185.fasta,0.013210532144411976,6.034429361773618e-06,0.49806856591018833
SM,235560,Contig_707918.fasta,0.015872304124800875,8.803840033578744e-06,0.49951573849878933
SM,235560,Contig_992623.fasta,0.01723275498384325,1.0262516535300336e-05,0.4997577519379845
SM,235560,Contig_1062938.fasta,0.01187013242804893,4.870119582293248e-06,0.496868978805395
SM,235560,Contig_133910.fasta,0.01852677979749782,1.2130847154788308e-05,0.5002424830261881
SM,235560,Contig_136735.fasta,0.013166118908899476,6.142445665682931e-06,0.49782818532818535
SM,235560,Contig_133582.fasta,0.014543287419402293,7.282408282379802e-06,0.49830917874396136
SM,235560,Contig_303771.fasta,0.01454458258308276,7.163171685961279e-06,0.49903241412675375
SM,235560,Contig_542493.fasta,0.019863429831586742,1.404482289875691e-05,0.5004852013585638
SM,235560,Contig_370277.fasta,0.017152183647087153,1.0330954931355567e-05,0.5
SM,235560,Contig_422210.fasta,0.021225553722632528,1.595692251658851e-05,0.5007281553398059
SM,235560,Contig_53810.fasta,0.011955596818742666,4.899148911952395e-06,0.49734811957569913
SM,235560,Contig_54994.fasta,0.017031102621028187,1.03238343834297e-05,0.49951573849878933
SM,235560,Contig_54506.fasta,0.016023293590818614,8.626638683577869e-06,0.49927395934172314
SM,235560,Contig_24570062.fasta,0.011974692955776104,4.8562693629934875e-06,0.49710843373493974
SM,235560,Contig_502567.fasta,0.021106440177315076,1.586166507242345e-05,0.5007281553398059
SM,235560,Contig_985561.fasta,0.017187117533712333,1.043341871897226e-05,0.4997577519379845
SM,235560,Contig_54969.fasta,0.013188798592133606,6.119517998132071e-06,0.49855002416626387
SM,235560,Contig_135393.fasta,0.014635129184827489,7.404305435382518e-06,0.49927395934172314
SM,235560,Contig_132217.fasta,0.02125884963371965,1.596327470599681e-05,0.5007281553398059
SM,235560,Contig_61833.fasta,0.01990974889695545,1.388746674703586e-05,0.5002424830261881
SM,235560,Contig_499666.fasta,0.007900850245434425,1.980309813245285e-06,0.48427230046948355
SM,235560,Contig_62792.fasta,0.011900764492189958,4.724190940414152e-06,0.496868978805395
SM,235560,Contig_1065841.fasta,0.01585050388332489,8.738560856390078e-06,0.49903241412675375
SM,235560,Contig_134869.fasta,0.013253839546559898,5.881250278995842e-06,0.496390760346487
SM,235560,Contig_555468.fasta,0.01333391786673432,5.995562835516107e-06,0.49734811957569913
SM,235560,Contig_367976.fasta,0.018420607061094923,1.2279611863371039e-05,0.5
SM,235560,Contig_55642.fasta,0.015865737316143706,8.829917621034123e-06,0.49927395934172314
SM,235560,Contig_58349.fasta,0.017211446076108826,1.0328276848219344e-05,0.5
SM,235560,Contig_136319.fasta,0.017140881436219415,1.0384850546723263e-05,0.49927395934172314
SM,235560,Contig_131609.fasta,0.019853848682548535,1.3940597192168078e-05,0.5004852013585638
SM,235560,Contig_420267.fasta,0.012036560047239173,4.863994686453794e-06,0.49782818532818535
SM,235560,Contig_368748.fasta,0.018394581580398455,1.2364877685261826e-05,0.5002424830261881
SM,235560,Contig_1065496.fasta,0.007992154061558067,1.9773491361829964e-06,0.48472744360902253
SM,235560,Contig_2120.fasta,0.015908841163880888,8.835287541457847e-06,0.49903241412675375
SM,235560,Contig_368399.fasta,0.01046736881343212,3.7652213234545504e-06,0.49306883365200765
SM,235560,Contig_367933.fasta,0.021098207977709782,1.6193930618862827e-05,0.5007281553398059
SM,235560,Contig_24566365.fasta,0.015907909206793643,8.689309517357202e-06,0.49903241412675375
SM,235560,Contig_985209.fasta,0.019788045052950093,1.3829062804865738e-05,0.5004852013585638
SM,235560,Contig_371176.fasta,0.011897217954939643,4.72827743592519e-06,0.4956751561749159
SM,235560,Contig_138521.fasta,0.007893810072810177,1.9954337924783387e-06,0.48223468910705936
SM,235560,Contig_54607.fasta,0.019833288531066893,1.409741410878505e-05,0.5004852013585638
SM,235560,Contig_1063557.fasta,0.018416717854703862,1.2200901846219184e-05,0.5002424830261881
SM,235560,Contig_137319.fasta,0.013212035659493635,5.911045437859141e-06,0.49662975445353874
SM,235560,Contig_53407.fasta,0.014451099755597063,7.3141135852629195e-06,0.49903241412675375
SM,235560,Contig_1062202.fasta,0.010575105398886259,3.6589125689237183e-06,0.4933046389287422
SM,235560,Contig_422644.fasta,0.017143860748488404,1.0315884319791956e-05,0.4997577519379845
SM,235560,Contig_991144.fasta,0.021201676326484783,1.586384703481722e-05,0.5007281553398059
SM,235560,Contig_500942.fasta,0.01571204554032628,8.810332744769455e-06,0.49903241412675375
SM,235560,Contig_553943.fasta,0.0170852966278562,1.0460271632692174e-05,0.4997577519379845
SM,235560,Contig_137361.fasta,0.017132381386816366,1.0377762788113856e-05,0.5
SM,235560,Contig_551233.fasta,0.017134003304308865,1.0457983579077956e-05,0.5
SM,235560,Contig_54682.fasta,0.011869540980301472,4.93662896120644e-06,0.49806856591018833
SM,235560,Contig_53743.fasta,0.010604229023870447,3.852028402662451e-06,0.49543707973102785
SM,235560,Contig_138130.fasta,0.009239951719320148,2.8409551104932057e-06,0.49048977650974795
SM,235560,Contig_59389.fasta,0.013157598964895016,6.061308493673371e-06,0.49830917874396136
SM,235560,Contig_1194793.fasta,0.021031430003688813,1.609804548255177e-05,0.5007281553398059
SM,235560,Contig_62383.fasta,0.025087389334618827,2.2922999976431617e-05,0.5014584346135148
SM,235560,Contig_58030.fasta,0.015838714543635373,8.760363414031155e-06,0.49951573849878933
SM,235560,Contig_930757.fasta,0.006573700874546471,1.34287748611331e-06,0.4729481889041724
SM,235560,Contig_368431.fasta,0.01865976242660917,1.2115355749817349e-05,0.5
SM,235560,Contig_990245.fasta,0.014494955211821248,7.286526603764189e-06,0.49806856591018833
SM,235560,Contig_985135.fasta,0.014520154180866697,7.328678376044668e-06,0.49855002416626387
SM,235560,Contig_368201.fasta,0.018566446254832218,1.1997239580769334e-05,0.4997577519379845
SM,235560,Contig_136281.fasta,0.009250958113563874,2.7509957807460615e-06,0.49095668729176584
SM,235560,Contig_547390.fasta,0.01458448047422576,7.303752298030172e-06,0.49830917874396136
SM,235560,Contig_369244.fasta,0.021237504212668373,1.6018850991119113e-05,0.5007281553398059
SM,235560,Contig_4654.fasta,0.015759624085819893,8.87819420689604e-06,0.49951573849878933
SM,235560,Contig_57750.fasta,0.01851467509240709,1.2164727991120612e-05,0.5002424830261881
SM,235560,Contig_370786.fasta,0.019738267088329944,1.4044586098694256e-05,0.5004852013585638
SM,235560,Contig_552788.fasta,0.014546431351737549,7.383708597824617e-06,0.49927395934172314
SM,235560,Contig_372448.fasta,0.006604079147354036,1.3842533239844045e-06,0.47381717960496095
SM,235560,Contig_499703.fasta,0.015988768239140385,8.762342939676807e-06,0.49927395934172314
SM,235560,Contig_62226.fasta,0.018459808230644834,1.2201460230682454e-05,0.5002424830261881
SM,235560,Contig_368906.fasta,0.014450989204365529,7.489102666357223e-06,0.49855002416626387
SM,235560,Contig_543263.fasta,0.00929084302149913,2.7047143003471322e-06,0.4883996212121212
SM,235560,Contig_551403.fasta,0.01864362327360287,1.2029212140135756e-05,0.5002424830261881
SM,235560,Contig_423759.fasta,0.013231898722759034,6.065302662377381e-06,0.49855002416626387
SM,235560,Contig_310330.fasta,0.01727066117788246,1.0411886938555189e-05,0.5
SM,235560,Contig_61150.fasta,0.011829968437706256,4.722513119694098e-06,0.4949616122840691
SM,235560,Contig_500731.fasta,0.019874138672851326,1.400860639867482e-05,0.5004852013585638
SM,235560,Contig_710339.fasta,0.014513196002808452,7.370553986550929e-06,0.49855002416626387
SM,235560,Contig_137986.fasta,0.013160225674613566,6.103188669063723e-06,0.49806856591018833
SM,235560,Contig_56080.fasta,0.015926318948361752,8.813502009315557e-06,0.49951573849878933
SM,235560,Contig_549184.fasta,0.021247630256037233,1.601616273152019e-05,0.5007281553398059
SM,235560,Contig_54762.fasta,0.017213501437073998,1.0368887923837527e-05,0.49951573849878933
SM,235560,Contig_25.fasta,0.013197355160105936,5.922408821197295e-06,0.49806856591018833
SM,235560,Contig_1197505.fasta,0.014565454932800632,7.441735105594076e-06,0.49830917874396136
SM,235560,Contig_57080.fasta,0.014412703990672595,7.362025115116762e-06,0.49951573849878933
SM,235560,Contig_370487.fasta,0.01718119428926086,1.0401067611987157e-05,0.49951573849878933
SM,235560,Contig_24576382.fasta,0.018475148570578914,1.2216164032942416e-05,0.5002424830261881
SM,235560,Contig_1067254.fasta,0.011918788996468968,4.769081478748418e-06,0.4961519961519962
SM,235560,Contig_131537.fasta,0.010563807383808476,3.817675492699312e-06,0.4937769267592149
SM,235560,Contig_370248.fasta,0.015874883061213516,8.666081252998006e-06,0.49879110251450676
SM,235560,Contig_555756.fasta,0.016026853586408877,8.79904408920619e-06,0.49927395934172314
SM,235560,Contig_928928.fasta,0.018539835843217927,1.1992888083139703e-05,0.5
SM,235560,Contig_307640.fasta,0.019724662379752227,1.4081148006419425e-05,0.5002424830261881
SM,235560,Contig_554387.fasta,0.01715425478649511,1.0390561789627839e-05,0.4997577519379845
SM,235560,Contig_621002.fasta,0.011805428395979081,4.787218089329169e-06,0.496868978805395
SM,235560,Contig_1271583.fasta,0.013196159639326277,6.045368025145834e-06,0.49782818532818535
SM,235560,Contig_54680.fasta,0.01590477404502207,8.714177510291654e-06,0.49903241412675375
SM,235560,Contig_53390.fasta,0.017099477496928923,1.0381276011051777e-05,0.49951573849878933
SM,235560,Contig_56162.fasta,0.01587946840150267,8.860731965818376e-06,0.49879110251450676
SM,235560,Contig_2576.fasta,0.01584516697297541,8.81866700126881e-06,0.49903241412675375
SM,235560,Contig_795410.fasta,0.021233919310450496,1.612129806795466e-05,0.5007281553398059
SM,235560,Contig_552102.fasta,0.011818431703176514,4.915009634579074e-06,0.49734811957569913
SM,235560,Contig_542414.fasta,0.018591566526178983,1.2127894298626307e-05,0.5002424830261881
SM,235560,Contig_58376.fasta,0.01724161207204699,1.0383776204466598e-05,0.4997577519379845
SM,235560,Contig_1062568.fasta,0.017172858317172766,1.0405782418254568e-05,0.4997577519379845
SM,235560,Contig_991597.fasta,0.013296402261185263,5.748686961880189e-06,0.49710843373493974
SM,235560,Contig_542451.fasta,0.0157954890605445,8.805540254514903e-06,0.49951573849878933
SM,235560,Contig_369777.fasta,0.011949589454549223,4.776899827885906e-06,0.49591346153846155
SM,235560,Contig_543886.fasta,0.011889615882422261,4.74901804726475e-06,0.49519923187710035
SM,235560,Contig_371149.fasta,0.010589153480672736,3.831389414838684e-06,0.49591346153846155
SM,235560,Contig_987903.fasta,0.017318063708181945,1.020950876286554e-05,0.4997577519379845
SM,235560,Contig_135856.fasta,0.017241912409550038,1.0323501078292807e-05,0.5
SM,235560,Contig_985989.fasta,0.011759706974444725,4.834227362576477e-06,0.4949616122840691
SM,235560,Contig_1993.fasta,0.025144420706735025,2.2638903324197838e-05,0.5014584346135148
SM,235560,Contig_1061935.fasta,0.009392501528318786,2.8210100571996034e-06,0.4925978987583572
SM,235560,Contig_24577161.fasta,0.014624766546522665,7.193375649610109e-06,0.49855002416626387
SM,235560,Contig_308454.fasta,0.019784328302718195,1.4157829642372563e-05,0.5004852013585638
SM,235560,Contig_1066423.fasta,0.014510292025863628,7.196219374484233e-06,0.49830917874396136
SM,235560,Contig_498288.fasta,0.0171172008064975,1.0462131595620979e-05,0.4997577519379845
SM,235560,Contig_544629.fasta,0.014650052959812782,7.415614604178265e-06,0.49903241412675375
SM,235560,Contig_131958.fasta,0.022525989780353927,1.8080435955297415e-05,0.5009713453132588
SM,235560,Contig_60849.fasta,0.013217459906857429,5.946491624929702e-06,0.49710843373493974
SM,235560,Contig_57263.fasta,0.016007967041431724,8.819952606588285e-06,0.49951573849878933
SM,235560,Contig_54725.fasta,0.009310839726105061,2.8094930095754766e-06,0.49048977650974795
SM,235560,Contig_62.fasta,0.021086749287786335,1.5959674567621065e-05,0.5004852013585638
SM,235560,Contig_27.fasta,0.01725863947292182,1.04435994691099e-05,0.4997577519379845
SM,235560,Contig_57082.fasta,0.01719863888027235,1.0485033751513329e-05,0.5
SM,235560,Contig_499069.fasta,0.02381605107300328,2.0534959255313898e-05,0.5012147716229349
SM,235560,Contig_24566202.fasta,0.013078534884093164,6.143288184473195e-06,0.49830917874396136
SM,235560,Contig_58991.fasta,0.01470848762748823,7.077800483160207e-06,0.49782818532818535
SM,235560,Contig_55008.fasta,0.01726430278432198,1.0231081380830039e-05,0.4997577519379845
SM,235560,Contig_420468.fasta,0.023830736517169878,2.041546682601584e-05,0.5012147716229349
SM,235560,Contig_550444.fasta,0.00663287564823837,1.3100463669713312e-06,0.4762234533702678
SM,235560,Contig_554267.fasta,0.01198339615371922,4.746601259740379e-06,0.49758803666184276
SM,235560,Contig_498701.fasta,0.015968993997411023,8.790184291403492e-06,0.49927395934172314
SM,235560,Contig_985894.fasta,0.01461684368804467,7.382062586601879e-06,0.49855002416626387
SM,235560,Contig_54008.fasta,0.011887439768279348,4.875332579394582e-06,0.496868978805395
SM,235560,Contig_544318.fasta,0.01321027419474663,5.9075256005875e-06,0.49782818532818535
SM,235560,Contig_705467.fasta,0.005211442222382288,7.937203832126392e-07,0.45380554333479983
SM,235560,Contig_54461.fasta,0.019835772772444044,1.3952527735529679e-05,0.5004852013585638
SM,235560,Contig_370355.fasta,0.014476774860866227,7.21940965999299e-06,0.49830917874396136
SM,235560,Contig_993069.fasta,0.01463491929662578,7.416802418017457e-06,0.49855002416626387
SM,235560,Contig_994211.fasta,0.018556374802295855,1.1997144250353843e-05,0.5
SM,235560,Contig_60682.fasta,0.018496604172299116,1.1935602341936928e-05,0.5
SM,235560,Contig_131793.fasta,0.014571433329064161,7.293667678885114e-06,0.49855002416626387
SM,235560,Contig_136283.fasta,0.014655967377848068,7.268251274390201e-06,0.49927395934172314
SM,235560,Contig_1062059.fasta,0.014530034563839892,7.34552113751094e-06,0.49927395934172314
SM,235560,Contig_499445.fasta,0.01058813164660631,3.7809834148557735e-06,0.4956751561749159
SM,235560,Contig_1062488.fasta,0.015814719107275384,8.954652364809895e-06,0.49951573849878933
SM,235560,Contig_307035.fasta,0.006469878455722747,1.3486010328506634e-06,0.4712197350388305
SM,235560,Contig_137283.fasta,0.013181425062695979,6.0431740123522244e-06,0.49734811957569913
SM,235560,Contig_137617.fasta,0.011882419421421287,4.849395558377752e-06,0.496390760346487
SM,235560,Contig_794674.fasta,0.01318566160321413,5.958246475335021e-06,0.49758803666184276
SM,235560,Contig_135234.fasta,0.015881132012177758,8.826166726987163e-06,0.4997577519379845
SM,235560,Contig_369513.fasta,0.013327257701943457,5.9222535089723645e-06,0.49758803666184276
SM,235560,Contig_498784.fasta,0.026413225439998057,2.5639377049395056e-05,0.5017023346303502
SM,235560,Contig_542670.fasta,0.011799745963435821,4.764747485185081e-06,0.49591346153846155
SM,235560,Contig_62635.fasta,0.014491315038075749,7.162131194430848e-06,0.49734811957569913
SM,235560,Contig_136944.fasta,0.014549619421055798,7.341763455511432e-06,0.49879110251450676
SM,235560,Contig_501322.fasta,0.01329836276082992,6.026502991884395e-06,0.49758803666184276
SM,235560,Contig_55419.fasta,0.018489185152329942,1.2158263209952363e-05,0.5002424830261881
SM,235560,Contig_55334.fasta,0.01718603264140812,1.0446046471103239e-05,0.4997577519379845
SM,235560,Contig_139851.fasta,0.010661121272786032,3.7386472706484984e-06,0.49425011978917105
SM,235560,Contig_5146.fasta,0.011865725903147573,4.691754306738203e-06,0.49591346153846155
SM,235560,Contig_139057.fasta,0.022455365610463362,1.8298135266851048e-05,0.5009713453132588
