Method,Iteration,Number of Swaps,Nestedness
CM,Null iteration 257,3180,10.107874831261928
CM,Null iteration 258,3180,12.435908720325406
CM,Null iteration 259,3180,11.73429008267718
CM,Null iteration 260,3180,11.337389001571635
CM,Null iteration 261,3180,10.020771461809542
CM,Null iteration 262,3180,12.805316169668583
CM,Null iteration 263,3180,11.9298164672528
CM,Null iteration 264,3180,10.499830069948915
CM,Null iteration 265,3180,10.512143268109797
CM,Null iteration 266,3180,10.913367868152006
CM,Null iteration 267,3180,12.157833869178763
CM,Null iteration 268,3180,11.269023327845787
CM,Null iteration 269,3180,10.93041111137764
CM,Null iteration 270,3180,11.525625729809576
CM,Null iteration 271,3180,11.59855720989604
CM,Null iteration 272,3180,10.906230622262637
CM,Null iteration 273,3180,11.013213579882269
CM,Null iteration 274,3180,11.869607788659449
CM,Null iteration 275,3180,10.235102574279145
CM,Null iteration 276,3180,11.852223628636434
CM,Null iteration 277,3180,11.31776714405868
CM,Null iteration 278,3180,10.42219125230282
CM,Null iteration 279,3180,10.753244628414407
CM,Null iteration 280,3180,10.82916207677304
CM,Null iteration 281,3180,12.366275640978525
CM,Null iteration 282,3180,10.45080604172285
CM,Null iteration 283,3180,10.362269499439035
CM,Null iteration 284,3180,12.00603253700513
CM,Null iteration 285,3180,11.558945742725758
CM,Null iteration 286,3180,10.39117229820601
CM,Null iteration 287,3180,11.302688849135611
CM,Null iteration 288,3180,11.91936412214729
CM,Null iteration 289,3180,12.352016290901812
CM,Null iteration 290,3180,12.314455168487427
CM,Null iteration 291,3180,10.24528553950698
CM,Null iteration 292,3180,11.48023139175213
CM,Null iteration 293,3180,11.584315545666502
CM,Null iteration 294,3180,10.281413178811917
CM,Null iteration 295,3180,12.212889621360395
CM,Null iteration 296,3180,10.75042264914324
CM,Null iteration 297,3180,11.531592580755813
CM,Null iteration 298,3180,10.939553040001742
CM,Null iteration 299,3180,10.666221581259174
CM,Null iteration 300,3180,12.49155241570352
CM,Null iteration 301,3180,11.088410196535348
CM,Null iteration 302,3180,10.820410185793403
CM,Null iteration 303,3180,11.575891240298226
CM,Null iteration 304,3180,10.969002697386156
CM,Null iteration 305,3180,11.75228555636026
CM,Null iteration 306,3180,11.660863423772714
CM,Null iteration 307,3180,12.652772252675234
CM,Null iteration 308,3180,10.508468129951273
CM,Null iteration 309,3180,10.555200536251956
CM,Null iteration 310,3180,11.284109863645394
CM,Null iteration 311,3180,11.39206497816733
CM,Null iteration 312,3180,11.172398535520049
CM,Null iteration 313,3180,11.742042329217929
CM,Null iteration 314,3180,10.53599907180431
CM,Null iteration 315,3180,11.557737449442518
CM,Null iteration 316,3180,10.360603243200867
CM,Null iteration 317,3180,11.549605672980643
CM,Null iteration 318,3180,12.116949823965346
CM,Null iteration 319,3180,10.03611380332821
CM,Null iteration 320,3180,10.927635496123248
CM,Null iteration 321,3180,12.582577201277177
CM,Null iteration 322,3180,10.827822271376721
CM,Null iteration 323,3180,10.57724654882671
CM,Null iteration 324,3180,12.013295201847226
CM,Null iteration 325,3180,11.486427868625297
CM,Null iteration 326,3180,10.794133924124223
CM,Null iteration 327,3180,12.443780853312749
CM,Null iteration 328,3180,10.82359619387269
CM,Null iteration 329,3180,12.277537032994225
CM,Null iteration 330,3180,11.029333677344834
CM,Null iteration 331,3180,11.710154404842738
CM,Null iteration 332,3180,11.61011893690162
CM,Null iteration 333,3180,10.597307068790212
CM,Null iteration 334,3180,11.088830485950302
CM,Null iteration 335,3180,11.226819564540882
CM,Null iteration 336,3180,10.941035705879266
CM,Null iteration 337,3180,11.755090433322305
CM,Null iteration 338,3180,11.718303564950425
CM,Null iteration 339,3180,10.414321733458284
CM,Null iteration 340,3180,11.786774157068844
CM,Null iteration 341,3180,11.361708557833952
CM,Null iteration 342,3180,11.210381658926408
CM,Null iteration 343,3180,10.240045335455232
CM,Null iteration 344,3180,11.547926290838006
CM,Null iteration 345,3180,11.39503158064885
CM,Null iteration 346,3180,11.655577723944203
CM,Null iteration 347,3180,11.321814582862363
CM,Null iteration 348,3180,12.716381502993194
CM,Null iteration 349,3180,10.632236474281102
CM,Null iteration 350,3180,12.293313089341467
CM,Null iteration 351,3180,10.376693640797448
CM,Null iteration 352,3180,11.192458298297492
CM,Null iteration 353,3180,10.357808704352482
CM,Null iteration 354,3180,11.5820366269675
CM,Null iteration 355,3180,11.135993133446444
CM,Null iteration 356,3180,11.113804337791725
CM,Null iteration 357,3180,10.53837632844424
CM,Null iteration 358,3180,10.683492376731524
CM,Null iteration 359,3180,12.294558169752204
CM,Null iteration 360,3180,11.715296553636353
CM,Null iteration 361,3180,12.287129770679371
CM,Null iteration 362,3180,10.502521200065463
CM,Null iteration 363,3180,11.16651698074206
CM,Null iteration 364,3180,10.99583924914388
CM,Null iteration 365,3180,10.587435232996718
CM,Null iteration 366,3180,12.135429420203856
CM,Null iteration 367,3180,11.78228986902283
CM,Null iteration 368,3180,11.00211255718168
CM,Null iteration 369,3180,11.85473707780887
CM,Null iteration 370,3180,11.148207393975039
CM,Null iteration 371,3180,10.623489615055222
CM,Null iteration 372,3180,10.885423995386402
CM,Null iteration 373,3180,11.12812358835279
CM,Null iteration 374,3180,11.049318374379009
CM,Null iteration 375,3180,11.07805574919327
CM,Null iteration 376,3180,12.337789375983652
CM,Null iteration 377,3180,11.531284846880286
CM,Null iteration 378,3180,11.607340051276505
CM,Null iteration 379,3180,11.208810726692125
CM,Null iteration 380,3180,11.271009258615369
CM,Null iteration 381,3180,11.735974526187963
CM,Null iteration 382,3180,10.767391900147175
CM,Null iteration 383,3180,11.52048025074341
CM,Null iteration 384,3180,10.609350670349942
CM,Null iteration 385,3180,9.743905549405186
CM,Null iteration 386,3180,11.91339214723886
CM,Null iteration 387,3180,10.680099219372806
CM,Null iteration 388,3180,11.236202713797912
CM,Null iteration 389,3180,11.573344859253178
CM,Null iteration 390,3180,11.253935251424943
CM,Null iteration 391,3180,11.557593456884021
CM,Null iteration 392,3180,10.34822388986226
CM,Null iteration 393,3180,10.659201279223108
CM,Null iteration 394,3180,11.062092459242592
CM,Null iteration 395,3180,12.295049686481896
CM,Null iteration 396,3180,13.180915630169814
CM,Null iteration 397,3180,12.481071560691984
CM,Null iteration 398,3180,12.191032689250008
CM,Null iteration 399,3180,10.65219710289441
CM,Null iteration 400,3180,9.932473128240773
CM,Null iteration 401,3180,11.717235725979359
CM,Null iteration 402,3180,10.459236296890918
CM,Null iteration 403,3180,12.274169052576767
CM,Null iteration 404,3180,10.646670453000795
CM,Null iteration 405,3180,10.442365479401618
CM,Null iteration 406,3180,10.315586221389035
CM,Null iteration 407,3180,11.488609837894339
CM,Null iteration 408,3180,11.162746101285999
CM,Null iteration 409,3180,11.67107736363133
CM,Null iteration 410,3180,10.806752633735414
CM,Null iteration 411,3180,11.956054334540873
CM,Null iteration 412,3180,10.382192926996467
CM,Null iteration 413,3180,10.747616370882197
CM,Null iteration 414,3180,12.419215937133716
CM,Null iteration 415,3180,10.670833543662795
CM,Null iteration 416,3180,11.559182972819887
CM,Null iteration 417,3180,10.587662955526163
CM,Null iteration 418,3180,12.154364536210279
CM,Null iteration 419,3180,10.989869298109657
CM,Null iteration 420,3180,11.279807156893018
CM,Null iteration 421,3180,12.241786140530987
CM,Null iteration 422,3180,11.2078333240048
CM,Null iteration 423,3180,10.199826265846154
CM,Null iteration 424,3180,11.043276996132926
CM,Null iteration 425,3180,12.502014219913807
CM,Null iteration 426,3180,10.22834156101801
CM,Null iteration 427,3180,11.24144764134456
CM,Null iteration 428,3180,10.811843873376738
CM,Null iteration 429,3180,10.416397798310241
CM,Null iteration 430,3180,12.14494299795658
CM,Null iteration 431,3180,10.813978715385456
CM,Null iteration 432,3180,11.990597921091494
CM,Null iteration 433,3180,10.854143012510706
CM,Null iteration 434,3180,11.495119166547738
CM,Null iteration 435,3180,12.405286328461202
CM,Null iteration 436,3180,10.308436705047184
CM,Null iteration 437,3180,11.347470771070093
CM,Null iteration 438,3180,11.182269783737162
CM,Null iteration 439,3180,10.219554638236422
CM,Null iteration 440,3180,11.772998749169014
CM,Null iteration 441,3180,11.634101649017971
CM,Null iteration 442,3180,10.549369976777204
CM,Null iteration 443,3180,11.825901562931637
CM,Null iteration 444,3180,11.308114880107361
CM,Null iteration 445,3180,10.811900328496254
CM,Null iteration 446,3180,13.316257018239797
CM,Null iteration 447,3180,11.04217095392817
CM,Null iteration 448,3180,10.98583792645762
CM,Null iteration 449,3180,12.586375155014494
CM,Null iteration 450,3180,12.305609333938222
CM,Null iteration 451,3180,11.145637254114092
CM,Null iteration 452,3180,12.088983698006253
CM,Null iteration 453,3180,11.96179650920131
CM,Null iteration 454,3180,10.609479337462602
CM,Null iteration 455,3180,12.015093584023974
CM,Null iteration 456,3180,11.04247591616619
CM,Null iteration 457,3180,10.315449594063466
CM,Null iteration 458,3180,10.517120723887642
CM,Null iteration 459,3180,12.129711427710458
CM,Null iteration 460,3180,11.45066676592871
CM,Null iteration 461,3180,11.607551443490081
CM,Null iteration 462,3180,11.958846393857307
CM,Null iteration 463,3180,10.82430019720221
CM,Null iteration 464,3180,10.43074965700481
CM,Null iteration 465,3180,10.564786066871926
CM,Null iteration 466,3180,10.537201788159829
CM,Null iteration 467,3180,10.082197185410864
CM,Null iteration 468,3180,11.23653034652307
CM,Null iteration 469,3180,9.564954572067112
CM,Null iteration 470,3180,12.170828593348602
CM,Null iteration 471,3180,12.34262692195023
CM,Null iteration 472,3180,10.736203240799409
CM,Null iteration 473,3180,10.450731200779709
CM,Null iteration 474,3180,11.430829587584377
CM,Null iteration 475,3180,10.357982958104229
CM,Null iteration 476,3180,12.799531875944684
CM,Null iteration 477,3180,10.72616376266631
CM,Null iteration 478,3180,10.10090345421415
CM,Null iteration 479,3180,11.627829720068382
CM,Null iteration 480,3180,11.693341234452076
CM,Null iteration 481,3180,10.496788927379516
CM,Null iteration 482,3180,10.496303795915729
CM,Null iteration 483,3180,12.215688436122587
CM,Null iteration 484,3180,11.236602760432497
CM,Null iteration 485,3180,11.79113637191493
CM,Null iteration 486,3180,10.241703004193909
CM,Null iteration 487,3180,12.514695711354697
CM,Null iteration 488,3180,11.028603093755894
CM,Null iteration 489,3180,12.01423629729475
CM,Null iteration 490,3180,11.07523631070199
CM,Null iteration 491,3180,11.114569499544032
CM,Null iteration 492,3180,10.415906976172561
CM,Null iteration 493,3180,11.553572553245122
CM,Null iteration 494,3180,12.119226275247376
CM,Null iteration 495,3180,9.654650022949806
CM,Null iteration 496,3180,11.267317101606455
CM,Null iteration 497,3180,12.887481702683012
CM,Null iteration 498,3180,11.325061977529842
CM,Null iteration 499,3180,11.23202455371992
CM,Null iteration 500,3180,11.357960193389491
CM,Null iteration 501,3180,10.724912274778877
CM,Null iteration 502,3180,10.85159007389786
CM,Null iteration 503,3180,11.11602157712393
CM,Null iteration 504,3180,11.123761540424164
CM,Null iteration 505,3180,11.938330243071935
CM,Null iteration 506,3180,11.879614940668784
CM,Null iteration 507,3180,11.140423598015158
CM,Null iteration 508,3180,10.623577587960318
CM,Null iteration 509,3180,11.766607925854833
CM,Null iteration 510,3180,10.872130869238557
CM,Null iteration 511,3180,10.105299752528712
CM,Null iteration 512,3180,11.697841996174521
CM,Null iteration 513,3180,11.45512932845579
CM,Null iteration 514,3180,12.636598422597697
CM,Null iteration 515,3180,11.86911228408318
CM,Null iteration 516,3180,11.662322279009157
CM,Null iteration 517,3180,10.312874224570804
CM,Null iteration 518,3180,10.891076260091541
CM,Null iteration 519,3180,11.178271562027323
CM,Null iteration 520,3180,11.670824249456313
CM,Null iteration 521,3180,11.431670893312901
CM,Null iteration 522,3180,12.416096159614227
CM,Null iteration 523,3180,11.497090662995344
CM,Null iteration 524,3180,10.95314038644138
CM,Null iteration 525,3180,11.613207445665607
CM,Null iteration 526,3180,10.894045319221163
CM,Null iteration 527,3180,10.644765361434049
CM,Null iteration 528,3180,10.303546694499882
CM,Null iteration 529,3180,11.568806781382577
CM,Null iteration 530,3180,10.962290534404286
CM,Null iteration 531,3180,11.026482023110692
CM,Null iteration 532,3180,10.276730533594467
CM,Null iteration 533,3180,11.16808867150851
CM,Null iteration 534,3180,11.772889072282718
CM,Null iteration 535,3180,10.421823682556159
CM,Null iteration 536,3180,11.705881168444837
CM,Null iteration 537,3180,11.013638604907099
CM,Null iteration 538,3180,11.185996998797144
CM,Null iteration 539,3180,11.178397497885735
CM,Null iteration 540,3180,12.993188459208348
CM,Null iteration 541,3180,10.542242310469328
CM,Null iteration 542,3180,10.998633702514372
CM,Null iteration 543,3180,9.732039908780147
CM,Null iteration 544,3180,10.276274330676465
CM,Null iteration 545,3180,11.739881283187128
CM,Null iteration 546,3180,11.622564275135218
CM,Null iteration 547,3180,10.312918137323908
CM,Null iteration 548,3180,9.863228433517058
CM,Null iteration 549,3180,11.811130915060094
CM,Null iteration 550,3180,11.253604486978244
CM,Null iteration 551,3180,11.824524481097365
CM,Null iteration 552,3180,11.66259445946567
CM,Null iteration 553,3180,10.111807499504565
CM,Null iteration 554,3180,11.82069238398974
CM,Null iteration 555,3180,10.854905098404977
CM,Null iteration 556,3180,12.090865547662782
CM,Null iteration 557,3180,11.971015090630662
CM,Null iteration 558,3180,11.093035086965477
CM,Null iteration 559,3180,11.527721768893246
CM,Null iteration 560,3180,10.90256450505056
CM,Null iteration 561,3180,11.652287029676067
CM,Null iteration 562,3180,11.139505051905005
CM,Null iteration 563,3180,12.730417217326021
CM,Null iteration 564,3180,10.970128682862128
CM,Null iteration 565,3180,10.876785161371627
CM,Null iteration 566,3180,9.936051442157433
CM,Null iteration 567,3180,11.085446328000293
CM,Null iteration 568,3180,11.645168885067019
CM,Null iteration 569,3180,11.57570329191115
CM,Null iteration 570,3180,12.67082487405068
CM,Null iteration 571,3180,9.759223001376773
CM,Null iteration 572,3180,10.759440206087065
CM,Null iteration 573,3180,10.488057850603328
CM,Null iteration 574,3180,12.892297081607051
CM,Null iteration 575,3180,11.264876185474051
CM,Null iteration 576,3180,10.89630638448247
CM,Null iteration 577,3180,10.224980587768606
CM,Null iteration 578,3180,10.82278512779968
CM,Null iteration 579,3180,10.574764353602578
CM,Null iteration 580,3180,11.61620329908591
CM,Null iteration 581,3180,11.426850119185797
CM,Null iteration 582,3180,11.714395764044077
CM,Null iteration 583,3180,10.500494343557648
CM,Null iteration 584,3180,11.043588884772488
CM,Null iteration 585,3180,11.005588173784876
CM,Null iteration 586,3180,10.770480532080095
CM,Null iteration 587,3180,11.082037622414774
CM,Null iteration 588,3180,11.218801280509986
CM,Null iteration 589,3180,11.448208583934997
CM,Null iteration 590,3180,12.605409057889048
CM,Null iteration 591,3180,12.381949488649706
CM,Null iteration 592,3180,11.688582073059395
CM,Null iteration 593,3180,12.661052450392736
CM,Null iteration 594,3180,10.893128681219878
CM,Null iteration 595,3180,11.877700237213942
CM,Null iteration 596,3180,12.563647080679582
CM,Null iteration 597,3180,11.220969830422899
CM,Null iteration 598,3180,10.624502014545671
CM,Null iteration 599,3180,10.80268314769285
CM,Null iteration 600,3180,10.26970667177434
CM,Null iteration 601,3180,10.8705015677184
CM,Null iteration 602,3180,11.063454752055286
CM,Null iteration 603,3180,11.591484265592925
CM,Null iteration 604,3180,12.838372842696153
CM,Null iteration 605,3180,11.957065970787774
CM,Null iteration 606,3180,11.741919960547172
CM,Null iteration 607,3180,10.225833655120582
CM,Null iteration 608,3180,11.428079091388575
CM,Null iteration 609,3180,10.66364065637653
CM,Null iteration 610,3180,11.647215724556254
CM,Null iteration 611,3180,10.56588684646531
CM,Null iteration 612,3180,11.434583427998417
CM,Null iteration 613,3180,12.927058131320804
CM,Null iteration 614,3180,10.85902685047725
CM,Null iteration 615,3180,12.308085748299185
CM,Null iteration 616,3180,11.534087144025296
CM,Null iteration 617,3180,11.828995991881026
CM,Null iteration 618,3180,11.101215359680069
CM,Null iteration 619,3180,12.02022271796708
CM,Null iteration 620,3180,11.976530638494015
CM,Null iteration 621,3180,12.347416271173245
CM,Null iteration 622,3180,11.537602516598394
CM,Null iteration 623,3180,11.668295541470414
CM,Null iteration 624,3180,10.912729261468044
CM,Null iteration 625,3180,11.865056090862542
CM,Null iteration 626,3180,10.745935598209428
CM,Null iteration 627,3180,10.154902173311099
CM,Null iteration 628,3180,10.894314607563455
CM,Null iteration 629,3180,12.24709229851723
CM,Null iteration 630,3180,11.06451508243286
CM,Null iteration 631,3180,11.570160564770074
CM,Null iteration 632,3180,11.02325514650278
CM,Null iteration 633,3180,12.78199068360965
